t,src,snk
t197, 8, 4
t197, 8, 16
t197, 8, 28
t197, 8, 29
t197, 9, 14
t197, 9, 18
t197, 9, 35
t197, 9, 36
t197, 10, 21
t197, 11, 9
t197, 11, 16
t197, 11, 20
t197, 12, 9
t197, 12, 19
t197, 12, 33
t197, 12, 39
t197, 13, 17
t197, 14, 12
t197, 14, 22
t197, 14, 28
t197, 16, 12
t197, 16, 13
t197, 16, 24
t197, 16, 28
t197, 18, 12
t197, 18, 13
t197, 18, 15
t197, 18, 19
t197, 18, 24
t197, 18, 25
t197, 18, 31
t197, 20, 22
t197, 20, 26
t197, 20, 39
t197, 21, 7
t197, 21, 22
t197, 22, 19
t197, 22, 28
t197, 23, 6
t197, 23, 12
t197, 23, 19
t197, 23, 30
t197, 23, 33
t197, 23, 37
t197, 24, 33
t197, 25, 2
t197, 25, 4
t197, 25, 28
t197, 26, 9
t197, 27, 3
t197, 27, 14
t197, 27, 22
t197, 27, 23
t197, 28, 21
t197, 28, 31
t197, 28, 33
t197, 28, 36
t197, 29, 28
t197, 31, 7
t197, 31, 13
t197, 31, 14
t197, 31, 24
t197, 31, 25
t197, 31, 28
t197, 31, 33
t197, 33, 3
t197, 33, 12
t197, 33, 24
t197, 33, 30
t197, 34, 1
t197, 35, 4
t197, 35, 17
t197, 35, 25
t197, 35, 31
t197, 35, 36
t197, 36, 9
t197, 36, 30
t197, 38, 8
t197, 38, 12
t197, 38, 25
t197, 38, 35
t197, 38, 37
t197, 39, 36
t197, 40, 2
t197, 40, 12
t197, 40, 14
t198, 1, 33
t198, 2, 23
t198, 2, 28
t198, 3, 27
t198, 4, 1
t198, 4, 9
t198, 4, 18
t198, 4, 35
t198, 5, 33
t198, 5, 40
t198, 6, 8
t198, 6, 19
t198, 7, 4
t198, 7, 14
t198, 7, 30
t198, 8, 16
t198, 8, 20
t198, 8, 28
t198, 8, 37
t198, 9, 1
t198, 9, 14
t198, 9, 29
t198, 10, 16
t198, 10, 21
t198, 10, 31
t198, 11, 16
t198, 11, 21
t198, 12, 3
t198, 12, 6
t198, 12, 19
t198, 12, 21
t198, 13, 27
t198, 14, 12
t198, 14, 22
t198, 14, 28
t198, 15, 1
t198, 15, 4
t198, 16, 3
t198, 16, 14
t198, 16, 15
t198, 16, 28
t198, 17, 9
t198, 17, 20
t198, 17, 21
t198, 18, 15
t198, 18, 16
t198, 18, 24
t198, 18, 25
t198, 18, 29
t198, 18, 32
t198, 20, 31
t198, 20, 40
t198, 21, 15
t198, 22, 19
t198, 22, 33
t198, 22, 40
t198, 23, 6
t198, 23, 10
t198, 23, 12
t198, 23, 14
t198, 23, 33
t198, 24, 33
t198, 25, 2
t198, 26, 9
t198, 26, 37
t198, 27, 3
t198, 27, 6
t198, 27, 14
t198, 27, 25
t198, 27, 33
t198, 27, 37
t198, 28, 6
t198, 28, 20
t198, 28, 39
t198, 29, 18
t198, 29, 28
t198, 29, 35
t198, 31, 3
t198, 31, 13
t198, 31, 14
t198, 31, 25
t198, 31, 32
t198, 31, 33
t198, 32, 35
t198, 33, 12
t198, 35, 15
t198, 35, 17
t198, 38, 8
t198, 38, 9
t198, 38, 10
t198, 38, 15
t198, 39, 8
t198, 39, 35
t198, 39, 37
t198, 40, 12
t198, 40, 14
t198, 40, 32
t199, 1, 22
t199, 1, 33
t199, 2, 23
t199, 2, 33
t199, 3, 27
t199, 4, 35
t199, 6, 19
t199, 7, 14
t199, 8, 7
t199, 8, 16
t199, 8, 28
t199, 8, 30
t199, 9, 15
t199, 10, 31
t199, 11, 16
t199, 11, 27
t199, 12, 28
t199, 12, 33
t199, 14, 12
t199, 14, 22
t199, 14, 25
t199, 15, 14
t199, 15, 24
t199, 16, 3
t199, 17, 30
t199, 18, 25
t199, 18, 26
t199, 20, 40
t199, 22, 28
t199, 23, 10
t199, 23, 14
t199, 24, 27
t199, 24, 33
t199, 25, 2
t199, 25, 26
t199, 25, 28
t199, 25, 38
t199, 26, 9
t199, 27, 5
t199, 27, 14
t199, 27, 21
t199, 27, 23
t199, 27, 25
t199, 27, 31
t199, 28, 5
t199, 28, 32
t199, 29, 18
t199, 29, 32
t199, 29, 33
t199, 31, 1
t199, 31, 13
t199, 31, 24
t199, 32, 11
t199, 33, 12
t199, 34, 18
t199, 35, 15
t199, 35, 17
t199, 36, 6
t199, 36, 13
t199, 38, 8
t199, 38, 9
t199, 38, 10
t199, 38, 15
t199, 38, 37
t199, 39, 8
t199, 39, 14
t199, 39, 17
t199, 39, 21
t199, 39, 40
t199, 40, 9
t200, 1, 22
t200, 1, 31
t200, 1, 37
t200, 2, 5
t200, 4, 5
t200, 4, 35
t200, 5, 15
t200, 5, 33
t200, 6, 2
t200, 6, 19
t200, 6, 29
t200, 7, 2
t200, 8, 15
t200, 8, 16
t200, 8, 26
t200, 8, 31
t200, 8, 37
t200, 9, 15
t200, 10, 2
t200, 12, 3
t200, 12, 32
t200, 12, 33
t200, 13, 4
t200, 13, 12
t200, 13, 27
t200, 15, 13
t200, 15, 24
t200, 15, 26
t200, 16, 9
t200, 16, 28
t200, 16, 33
t200, 17, 24
t200, 17, 30
t200, 17, 31
t200, 18, 21
t200, 19, 16
t200, 19, 20
t200, 19, 28
t200, 19, 29
t200, 22, 8
t200, 22, 20
t200, 23, 14
t200, 23, 32
t200, 24, 4
t200, 24, 27
t200, 24, 33
t200, 24, 40
t200, 25, 38
t200, 26, 9
t200, 27, 14
t200, 27, 22
t200, 27, 33
t200, 29, 11
t200, 33, 12
t200, 33, 14
t200, 33, 16
t200, 33, 24
t200, 34, 12
t200, 34, 28
t200, 35, 13
t200, 35, 15
t200, 35, 31
t200, 35, 36
t200, 36, 6
t200, 39, 35
t201, 1, 7
t201, 1, 22
t201, 1, 36
t201, 1, 37
t201, 2, 39
t201, 4, 5
t201, 4, 21
t201, 4, 35
t201, 5, 33
t201, 8, 16
t201, 8, 26
t201, 9, 15
t201, 9, 31
t201, 9, 36
t201, 11, 6
t201, 11, 32
t201, 12, 3
t201, 12, 16
t201, 12, 33
t201, 13, 3
t201, 13, 4
t201, 13, 5
t201, 13, 7
t201, 13, 33
t201, 14, 2
t201, 14, 3
t201, 15, 13
t201, 15, 24
t201, 16, 22
t201, 16, 28
t201, 17, 10
t201, 17, 20
t201, 17, 24
t201, 17, 30
t201, 17, 36
t201, 17, 39
t201, 19, 11
t201, 20, 3
t201, 23, 6
t201, 24, 4
t201, 24, 33
t201, 25, 6
t201, 25, 28
t201, 25, 32
t201, 27, 7
t201, 27, 14
t201, 27, 19
t201, 27, 22
t201, 27, 33
t201, 28, 6
t201, 28, 21
t201, 28, 34
t201, 29, 13
t201, 29, 21
t201, 29, 33
t201, 31, 35
t201, 31, 39
t201, 32, 16
t201, 33, 12
t201, 33, 13
t201, 33, 14
t201, 33, 19
t201, 33, 24
t201, 33, 28
t201, 34, 9
t201, 34, 12
t201, 34, 24
t201, 35, 13
t201, 35, 31
t201, 35, 34
t201, 39, 8
t202, 1, 22
t202, 2, 12
t202, 4, 5
t202, 4, 18
t202, 4, 21
t202, 4, 31
t202, 4, 35
t202, 5, 19
t202, 6, 21
t202, 6, 22
t202, 6, 32
t202, 7, 4
t202, 8, 28
t202, 9, 15
t202, 10, 31
t202, 10, 35
t202, 11, 30
t202, 12, 3
t202, 12, 9
t202, 12, 16
t202, 12, 22
t202, 12, 39
t202, 13, 4
t202, 13, 5
t202, 13, 7
t202, 13, 31
t202, 13, 33
t202, 14, 2
t202, 15, 10
t202, 16, 13
t202, 16, 33
t202, 16, 39
t202, 18, 9
t202, 18, 35
t202, 18, 37
t202, 19, 1
t202, 19, 22
t202, 20, 10
t202, 20, 24
t202, 20, 32
t202, 21, 4
t202, 21, 8
t202, 22, 1
t202, 23, 10
t202, 24, 4
t202, 24, 20
t202, 24, 26
t202, 24, 31
t202, 24, 33
t202, 27, 22
t202, 27, 33
t202, 28, 14
t202, 28, 20
t202, 28, 31
t202, 28, 34
t202, 29, 7
t202, 29, 30
t202, 29, 33
t202, 30, 7
t202, 31, 10
t202, 31, 13
t202, 31, 39
t202, 32, 16
t202, 33, 7
t202, 33, 10
t202, 33, 12
t202, 33, 20
t202, 33, 24
t202, 33, 28
t202, 33, 40
t202, 34, 9
t202, 34, 12
t202, 34, 18
t202, 34, 23
t202, 34, 30
t202, 35, 9
t202, 37, 22
t202, 38, 8
t202, 39, 8
t202, 40, 14
t203, 1, 22
t203, 1, 27
t203, 2, 27
t203, 3, 19
t203, 3, 39
t203, 4, 17
t203, 4, 21
t203, 4, 35
t203, 5, 32
t203, 6, 21
t203, 6, 38
t203, 8, 7
t203, 8, 28
t203, 8, 32
t203, 8, 33
t203, 9, 11
t203, 9, 15
t203, 9, 29
t203, 9, 38
t203, 12, 2
t203, 12, 3
t203, 12, 9
t203, 12, 16
t203, 12, 19
t203, 13, 25
t203, 13, 34
t203, 14, 3
t203, 14, 8
t203, 15, 3
t203, 15, 5
t203, 16, 3
t203, 16, 21
t203, 16, 29
t203, 16, 39
t203, 17, 32
t203, 18, 9
t203, 18, 19
t203, 18, 30
t203, 18, 31
t203, 18, 37
t203, 18, 39
t203, 19, 1
t203, 19, 11
t203, 19, 23
t203, 20, 3
t203, 20, 10
t203, 20, 31
t203, 20, 32
t203, 21, 19
t203, 22, 21
t203, 22, 34
t203, 23, 10
t203, 23, 38
t203, 24, 6
t203, 24, 14
t203, 24, 26
t203, 24, 31
t203, 24, 34
t203, 26, 23
t203, 27, 22
t203, 28, 17
t203, 28, 20
t203, 28, 21
t203, 29, 11
t203, 29, 30
t203, 29, 33
t203, 29, 34
t203, 30, 1
t203, 30, 7
t203, 30, 13
t203, 31, 1
t203, 31, 13
t203, 31, 16
t203, 31, 23
t203, 32, 16
t203, 33, 24
t203, 33, 28
t203, 34, 30
t203, 35, 9
t203, 36, 17
t203, 36, 34
t203, 37, 22
t203, 40, 24
t204, 1, 27
t204, 3, 19
t204, 3, 31
t204, 3, 37
t204, 4, 16
t204, 4, 24
t204, 4, 35
t204, 5, 25
t204, 5, 32
t204, 6, 7
t204, 6, 23
t204, 8, 7
t204, 8, 36
t204, 9, 26
t204, 9, 30
t204, 9, 35
t204, 10, 19
t204, 11, 31
t204, 11, 36
t204, 11, 38
t204, 12, 7
t204, 12, 9
t204, 12, 16
t204, 12, 19
t204, 13, 16
t204, 13, 25
t204, 15, 3
t204, 15, 10
t204, 16, 9
t204, 16, 13
t204, 16, 24
t204, 16, 28
t204, 18, 20
t204, 18, 30
t204, 19, 2
t204, 19, 3
t204, 19, 8
t204, 19, 14
t204, 19, 38
t204, 20, 3
t204, 20, 8
t204, 20, 14
t204, 20, 25
t204, 21, 8
t204, 21, 19
t204, 21, 22
t204, 21, 35
t204, 22, 10
t204, 22, 16
t204, 23, 10
t204, 23, 17
t204, 24, 13
t204, 26, 9
t204, 27, 9
t204, 27, 17
t204, 28, 2
t204, 28, 17
t204, 28, 20
t204, 29, 14
t204, 30, 1
t204, 31, 1
t204, 31, 11
t204, 31, 13
t204, 31, 16
t204, 31, 39
t204, 32, 1
t204, 32, 16
t204, 32, 31
t204, 33, 17
t204, 33, 24
t204, 33, 28
t204, 34, 28
t204, 35, 9
t204, 35, 15
t204, 35, 31
t204, 36, 7
t204, 36, 25
t204, 36, 31
t204, 36, 34
t204, 37, 22
t204, 37, 25
t204, 38, 30
t204, 40, 12
t204, 40, 21
t204, 40, 27
t204, 40, 31
t205, 1, 2
t205, 3, 19
t205, 3, 25
t205, 6, 7
t205, 7, 30
t205, 8, 7
t205, 8, 17
t205, 8, 32
t205, 9, 7
t205, 9, 15
t205, 9, 26
t205, 9, 28
t205, 9, 29
t205, 9, 31
t205, 9, 35
t205, 10, 30
t205, 11, 9
t205, 11, 22
t205, 11, 37
t205, 11, 38
t205, 12, 7
t205, 12, 9
t205, 13, 6
t205, 13, 9
t205, 13, 16
t205, 13, 26
t205, 13, 28
t205, 13, 33
t205, 14, 13
t205, 15, 3
t205, 15, 29
t205, 16, 27
t205, 16, 28
t205, 16, 39
t205, 18, 37
t205, 19, 2
t205, 19, 3
t205, 21, 1
t205, 21, 8
t205, 21, 10
t205, 21, 19
t205, 21, 34
t205, 22, 4
t205, 22, 19
t205, 24, 13
t205, 24, 33
t205, 25, 22
t205, 26, 2
t205, 26, 9
t205, 26, 23
t205, 27, 30
t205, 28, 2
t205, 28, 6
t205, 28, 17
t205, 28, 33
t205, 31, 13
t205, 31, 28
t205, 32, 16
t205, 32, 21
t205, 32, 39
t205, 33, 24
t205, 33, 31
t205, 34, 18
t205, 35, 21
t205, 35, 29
t205, 35, 31
t205, 35, 37
t205, 37, 3
t205, 37, 22
t205, 39, 3
t205, 40, 12
t205, 40, 19
t205, 40, 21
t205, 40, 23
t205, 40, 31
t205, 40, 33
t206, 1, 2
t206, 3, 19
t206, 4, 18
t206, 6, 21
t206, 7, 4
t206, 7, 30
t206, 9, 31
t206, 9, 36
t206, 11, 6
t206, 13, 6
t206, 13, 12
t206, 13, 29
t206, 13, 34
t206, 14, 13
t206, 14, 22
t206, 14, 31
t206, 14, 36
t206, 15, 8
t206, 15, 10
t206, 15, 13
t206, 15, 20
t206, 17, 14
t206, 17, 23
t206, 19, 2
t206, 19, 23
t206, 19, 28
t206, 20, 34
t206, 21, 9
t206, 22, 4
t206, 22, 19
t206, 22, 35
t206, 24, 13
t206, 25, 22
t206, 25, 38
t206, 26, 9
t206, 26, 13
t206, 26, 23
t206, 26, 27
t206, 26, 39
t206, 27, 5
t206, 27, 10
t206, 27, 30
t206, 28, 3
t206, 28, 7
t206, 28, 36
t206, 31, 2
t206, 31, 13
t206, 32, 21
t206, 32, 30
t206, 32, 35
t206, 33, 25
t206, 34, 18
t206, 35, 9
t206, 37, 2
t206, 37, 3
t206, 37, 13
t206, 37, 25
t206, 40, 31
t207, 1, 25
t207, 2, 39
t207, 3, 10
t207, 3, 18
t207, 3, 30
t207, 4, 34
t207, 4, 35
t207, 6, 22
t207, 7, 2
t207, 7, 20
t207, 7, 21
t207, 7, 30
t207, 8, 23
t207, 8, 28
t207, 9, 2
t207, 9, 10
t207, 9, 12
t207, 9, 15
t207, 9, 19
t207, 9, 29
t207, 10, 30
t207, 13, 6
t207, 13, 12
t207, 13, 16
t207, 13, 25
t207, 13, 39
t207, 14, 13
t207, 14, 31
t207, 14, 36
t207, 18, 4
t207, 18, 9
t207, 18, 37
t207, 19, 3
t207, 19, 23
t207, 20, 35
t207, 21, 9
t207, 21, 15
t207, 22, 19
t207, 22, 37
t207, 23, 25
t207, 24, 8
t207, 26, 1
t207, 26, 12
t207, 26, 13
t207, 27, 5
t207, 27, 22
t207, 27, 25
t207, 28, 3
t207, 28, 10
t207, 29, 34
t207, 31, 2
t207, 31, 5
t207, 32, 11
t207, 32, 16
t207, 32, 19
t207, 33, 2
t207, 33, 12
t207, 33, 25
t207, 33, 28
t207, 33, 36
t207, 34, 2
t207, 34, 12
t207, 34, 18
t207, 35, 23
t207, 35, 31
t207, 36, 30
t207, 37, 2
t207, 37, 22
t207, 37, 27
t207, 38, 19
t207, 38, 25
t207, 39, 37
t207, 40, 5
t208, 1, 35
t208, 1, 38
t208, 2, 6
t208, 3, 10
t208, 3, 19
t208, 3, 23
t208, 4, 18
t208, 4, 34
t208, 4, 35
t208, 4, 36
t208, 5, 3
t208, 5, 33
t208, 6, 21
t208, 6, 22
t208, 7, 22
t208, 7, 23
t208, 7, 30
t208, 9, 12
t208, 9, 15
t208, 9, 19
t208, 9, 31
t208, 10, 6
t208, 11, 20
t208, 11, 30
t208, 13, 4
t208, 13, 31
t208, 14, 8
t208, 14, 25
t208, 14, 33
t208, 17, 10
t208, 17, 16
t208, 19, 5
t208, 20, 3
t208, 20, 6
t208, 21, 9
t208, 21, 15
t208, 22, 28
t208, 24, 31
t208, 25, 16
t208, 25, 17
t208, 25, 20
t208, 25, 28
t208, 26, 9
t208, 27, 5
t208, 27, 37
t208, 28, 19
t208, 31, 7
t208, 31, 40
t208, 32, 11
t208, 32, 14
t208, 32, 16
t208, 32, 18
t208, 32, 30
t208, 32, 31
t208, 33, 2
t208, 33, 3
t208, 33, 16
t208, 34, 2
t208, 34, 18
t208, 34, 26
t208, 34, 29
t208, 34, 32
t208, 35, 9
t208, 35, 23
t208, 35, 25
t208, 35, 32
t208, 35, 36
t208, 35, 38
t208, 36, 22
t208, 36, 30
t208, 36, 37
t208, 37, 4
t208, 37, 22
t208, 37, 39
t208, 38, 9
t208, 38, 12
t208, 38, 25
t208, 38, 30
t208, 38, 37
t208, 39, 23
t208, 39, 29
t208, 39, 34
t208, 39, 37
t208, 40, 1
t208, 40, 5
t208, 40, 9
t208, 40, 11
t208, 40, 31
t208, 40, 39
t209, 1, 2
t209, 1, 16
t209, 1, 38
t209, 2, 6
t209, 2, 18
t209, 2, 21
t209, 3, 2
t209, 3, 30
t209, 4, 17
t209, 4, 34
t209, 4, 36
t209, 5, 3
t209, 5, 18
t209, 5, 29
t209, 5, 33
t209, 6, 22
t209, 6, 31
t209, 9, 10
t209, 9, 12
t209, 9, 14
t209, 9, 15
t209, 9, 20
t209, 9, 28
t209, 9, 31
t209, 10, 16
t209, 10, 19
t209, 10, 25
t209, 11, 6
t209, 11, 27
t209, 13, 18
t209, 13, 31
t209, 13, 35
t209, 14, 8
t209, 14, 25
t209, 15, 35
t209, 15, 36
t209, 16, 21
t209, 16, 23
t209, 17, 16
t209, 19, 29
t209, 20, 17
t209, 21, 9
t209, 21, 14
t209, 22, 9
t209, 22, 13
t209, 22, 18
t209, 22, 35
t209, 22, 36
t209, 23, 25
t209, 24, 13
t209, 24, 27
t209, 24, 31
t209, 25, 4
t209, 25, 14
t209, 25, 16
t209, 25, 27
t209, 25, 37
t209, 26, 9
t209, 26, 13
t209, 27, 1
t209, 27, 5
t209, 27, 30
t209, 27, 37
t209, 29, 7
t209, 30, 19
t209, 31, 7
t209, 31, 13
t209, 31, 33
t209, 32, 6
t209, 32, 16
t209, 32, 18
t209, 33, 3
t209, 33, 16
t209, 33, 19
t209, 33, 22
t209, 33, 25
t209, 34, 19
t209, 34, 22
t209, 35, 23
t209, 36, 1
t209, 36, 8
t209, 36, 16
t209, 36, 17
t209, 36, 37
t209, 37, 2
t209, 37, 4
t209, 37, 21
t209, 37, 22
t209, 38, 6
t209, 38, 9
t209, 38, 12
t209, 38, 25
t209, 38, 27
t209, 38, 30
t209, 39, 3
t209, 39, 23
t209, 39, 28
t209, 39, 31
t209, 40, 5
t209, 40, 11
t209, 40, 22
t209, 40, 35
t210, 1, 2
t210, 1, 11
t210, 1, 13
t210, 1, 16
t210, 1, 36
t210, 3, 15
t210, 3, 30
t210, 6, 2
t210, 6, 22
t210, 9, 10
t210, 9, 14
t210, 9, 15
t210, 10, 23
t210, 10, 28
t210, 11, 6
t210, 11, 27
t210, 12, 3
t210, 12, 10
t210, 12, 19
t210, 13, 3
t210, 13, 17
t210, 13, 27
t210, 14, 25
t210, 14, 31
t210, 15, 20
t210, 16, 21
t210, 16, 23
t210, 16, 39
t210, 17, 5
t210, 17, 10
t210, 17, 16
t210, 19, 5
t210, 19, 29
t210, 19, 32
t210, 20, 17
t210, 21, 9
t210, 23, 1
t210, 23, 33
t210, 24, 31
t210, 25, 37
t210, 26, 4
t210, 26, 6
t210, 26, 8
t210, 26, 31
t210, 28, 3
t210, 28, 6
t210, 28, 30
t210, 29, 30
t210, 29, 34
t210, 30, 19
t210, 30, 40
t210, 31, 7
t210, 31, 11
t210, 31, 13
t210, 31, 16
t210, 31, 20
t210, 31, 25
t210, 31, 33
t210, 32, 16
t210, 32, 21
t210, 33, 16
t210, 33, 28
t210, 34, 18
t210, 35, 10
t210, 35, 39
t210, 36, 1
t210, 36, 17
t210, 36, 22
t210, 36, 35
t210, 36, 37
t210, 37, 2
t210, 37, 22
t210, 38, 8
t210, 38, 13
t210, 38, 25
t210, 38, 27
t210, 38, 30
t210, 39, 28
t210, 39, 37
t210, 40, 5
t210, 40, 22
t210, 40, 33
t211, 1, 11
t211, 1, 12
t211, 1, 16
t211, 1, 17
t211, 1, 36
t211, 2, 29
t211, 2, 37
t211, 3, 19
t211, 3, 21
t211, 3, 25
t211, 3, 30
t211, 3, 31
t211, 4, 9
t211, 4, 10
t211, 4, 34
t211, 5, 4
t211, 5, 25
t211, 6, 9
t211, 6, 22
t211, 8, 28
t211, 9, 6
t211, 9, 10
t211, 9, 11
t211, 9, 15
t211, 9, 29
t211, 10, 5
t211, 10, 19
t211, 10, 27
t211, 12, 3
t211, 13, 28
t211, 13, 31
t211, 14, 25
t211, 15, 39
t211, 17, 16
t211, 18, 23
t211, 19, 3
t211, 19, 5
t211, 19, 11
t211, 19, 18
t211, 19, 29
t211, 20, 10
t211, 21, 2
t211, 21, 6
t211, 21, 9
t211, 21, 23
t211, 22, 4
t211, 22, 8
t211, 22, 38
t211, 23, 7
t211, 23, 18
t211, 23, 25
t211, 24, 13
t211, 24, 25
t211, 24, 31
t211, 25, 5
t211, 25, 7
t211, 25, 37
t211, 26, 4
t211, 26, 8
t211, 26, 22
t211, 26, 31
t211, 28, 6
t211, 29, 1
t211, 29, 23
t211, 29, 28
t211, 30, 1
t211, 30, 13
t211, 30, 40
t211, 31, 2
t211, 31, 7
t211, 31, 11
t211, 31, 33
t211, 32, 11
t211, 32, 14
t211, 32, 20
t211, 32, 21
t211, 32, 37
t211, 33, 1
t211, 33, 3
t211, 33, 16
t211, 33, 24
t211, 33, 37
t211, 35, 4
t211, 35, 10
t211, 35, 13
t211, 35, 21
t211, 35, 39
t211, 36, 15
t211, 36, 17
t211, 36, 24
t211, 37, 21
t211, 37, 22
t211, 37, 30
t211, 37, 35
t211, 38, 8
t211, 38, 23
t211, 38, 25
t211, 38, 30
t211, 39, 29
t211, 39, 37
t211, 40, 22
t212, 1, 12
t212, 1, 16
t212, 1, 18
t212, 1, 36
t212, 1, 37
t212, 2, 31
t212, 2, 37
t212, 3, 20
t212, 3, 21
t212, 3, 25
t212, 3, 30
t212, 3, 33
t212, 3, 37
t212, 6, 7
t212, 6, 12
t212, 6, 30
t212, 9, 5
t212, 9, 15
t212, 10, 27
t212, 10, 33
t212, 13, 23
t212, 14, 25
t212, 14, 32
t212, 15, 1
t212, 15, 22
t212, 15, 35
t212, 16, 10
t212, 16, 13
t212, 19, 11
t212, 19, 18
t212, 19, 29
t212, 19, 32
t212, 20, 18
t212, 21, 6
t212, 21, 9
t212, 21, 23
t212, 21, 35
t212, 21, 36
t212, 22, 28
t212, 22, 30
t212, 23, 7
t212, 23, 18
t212, 23, 25
t212, 23, 37
t212, 24, 1
t212, 24, 21
t212, 24, 25
t212, 24, 33
t212, 24, 38
t212, 25, 37
t212, 26, 8
t212, 26, 13
t212, 26, 31
t212, 26, 35
t212, 26, 37
t212, 28, 7
t212, 29, 14
t212, 29, 23
t212, 29, 31
t212, 29, 35
t212, 32, 9
t212, 32, 11
t212, 32, 21
t212, 32, 29
t212, 32, 30
t212, 32, 37
t212, 33, 16
t212, 35, 1
t212, 35, 13
t212, 35, 21
t212, 36, 17
t212, 36, 24
t212, 36, 30
t212, 37, 4
t212, 37, 21
t212, 37, 22
t212, 37, 30
t212, 37, 35
t212, 38, 27
t212, 39, 3
t212, 40, 9
t212, 40, 10
t212, 40, 22
t212, 40, 28
t213, 1, 2
t213, 1, 12
t213, 1, 32
t213, 1, 37
t213, 3, 19
t213, 5, 23
t213, 6, 12
t213, 6, 30
t213, 6, 31
t213, 7, 4
t213, 9, 29
t213, 11, 17
t213, 11, 20
t213, 11, 32
t213, 11, 40
t213, 12, 19
t213, 13, 1
t213, 13, 7
t213, 13, 18
t213, 13, 23
t213, 13, 35
t213, 14, 7
t213, 14, 25
t213, 14, 32
t213, 14, 33
t213, 15, 1
t213, 15, 5
t213, 15, 24
t213, 15, 29
t213, 15, 31
t213, 15, 39
t213, 16, 10
t213, 17, 16
t213, 17, 19
t213, 17, 24
t213, 18, 2
t213, 19, 2
t213, 19, 3
t213, 19, 6
t213, 19, 11
t213, 19, 12
t213, 19, 14
t213, 19, 29
t213, 19, 31
t213, 21, 9
t213, 21, 35
t213, 23, 6
t213, 23, 7
t213, 23, 22
t213, 23, 25
t213, 24, 12
t213, 24, 21
t213, 24, 25
t213, 24, 28
t213, 25, 12
t213, 25, 37
t213, 26, 31
t213, 26, 37
t213, 28, 7
t213, 29, 23
t213, 29, 24
t213, 29, 35
t213, 30, 6
t213, 30, 31
t213, 30, 32
t213, 31, 2
t213, 31, 21
t213, 32, 12
t213, 32, 14
t213, 33, 16
t213, 35, 3
t213, 35, 13
t213, 35, 21
t213, 35, 36
t213, 35, 37
t213, 37, 3
t213, 37, 4
t213, 37, 21
t213, 37, 25
t213, 37, 30
t213, 37, 33
t213, 38, 27
t213, 38, 34
t213, 39, 3
t213, 39, 10
t213, 39, 25
t213, 40, 6
t213, 40, 10
t213, 40, 22
t213, 40, 28
t213, 40, 30
t214, 1, 12
t214, 1, 16
t214, 1, 32
t214, 1, 37
t214, 2, 37
t214, 3, 10
t214, 3, 21
t214, 6, 38
t214, 8, 16
t214, 11, 6
t214, 11, 20
t214, 11, 23
t214, 11, 27
t214, 11, 28
t214, 11, 29
t214, 11, 38
t214, 13, 1
t214, 13, 11
t214, 13, 31
t214, 13, 33
t214, 13, 35
t214, 13, 40
t214, 14, 23
t214, 14, 25
t214, 14, 32
t214, 15, 5
t214, 15, 39
t214, 16, 25
t214, 17, 1
t214, 17, 13
t214, 17, 30
t214, 18, 19
t214, 18, 26
t214, 19, 5
t214, 19, 31
t214, 20, 23
t214, 21, 9
t214, 21, 32
t214, 21, 35
t214, 22, 5
t214, 22, 30
t214, 22, 35
t214, 23, 25
t214, 24, 12
t214, 25, 6
t214, 25, 7
t214, 25, 37
t214, 27, 4
t214, 27, 14
t214, 27, 39
t214, 29, 17
t214, 29, 20
t214, 29, 30
t214, 29, 32
t214, 29, 35
t214, 30, 2
t214, 30, 6
t214, 30, 9
t214, 30, 18
t214, 30, 31
t214, 30, 32
t214, 30, 35
t214, 31, 14
t214, 31, 18
t214, 31, 21
t214, 31, 33
t214, 32, 11
t214, 32, 12
t214, 32, 14
t214, 33, 19
t214, 33, 23
t214, 33, 27
t214, 34, 2
t214, 35, 31
t214, 36, 17
t214, 36, 27
t214, 37, 1
t214, 37, 3
t214, 37, 5
t214, 37, 21
t214, 37, 22
t214, 37, 23
t214, 37, 25
t214, 37, 27
t214, 37, 30
t214, 37, 35
t214, 38, 4
t214, 38, 9
t214, 38, 17
t214, 38, 27
t214, 38, 34
t214, 39, 3
t214, 39, 5
t214, 39, 23
t214, 39, 30
t214, 40, 10
t214, 40, 22
t215, 2, 28
t215, 2, 31
t215, 3, 15
t215, 3, 17
t215, 6, 22
t215, 6, 31
t215, 8, 13
t215, 8, 16
t215, 8, 27
t215, 10, 5
t215, 11, 27
t215, 11, 30
t215, 11, 38
t215, 12, 14
t215, 12, 17
t215, 12, 39
t215, 13, 1
t215, 13, 27
t215, 15, 8
t215, 15, 24
t215, 15, 39
t215, 18, 5
t215, 19, 5
t215, 20, 26
t215, 21, 2
t215, 21, 33
t215, 22, 7
t215, 22, 17
t215, 23, 25
t215, 24, 12
t215, 24, 25
t215, 24, 27
t215, 24, 32
t215, 25, 6
t215, 25, 7
t215, 25, 14
t215, 25, 28
t215, 25, 29
t215, 27, 4
t215, 27, 14
t215, 28, 18
t215, 28, 25
t215, 30, 2
t215, 30, 4
t215, 30, 6
t215, 30, 7
t215, 30, 18
t215, 30, 19
t215, 30, 31
t215, 30, 40
t215, 32, 12
t215, 32, 14
t215, 32, 29
t215, 32, 37
t215, 33, 8
t215, 33, 24
t215, 34, 24
t215, 35, 15
t215, 35, 21
t215, 35, 31
t215, 36, 17
t215, 36, 27
t215, 37, 4
