t,src,snk
t160, 30, 32
t160, 31, 15
t160, 31, 24
t160, 31, 25
t160, 32, 29
t160, 35, 18
t160, 36, 1
t160, 36, 2
t160, 36, 15
t160, 36, 22
t160, 36, 37
t160, 36, 39
t160, 37, 3
t160, 37, 12
t160, 37, 24
t160, 37, 29
t160, 37, 32
t160, 37, 38
t160, 38, 3
t160, 38, 6
t160, 39, 1
t160, 39, 38
t160, 40, 28
t160, 40, 29
t161, 1, 8
t161, 1, 19
t161, 1, 33
t161, 2, 30
t161, 3, 5
t161, 3, 22
t161, 3, 23
t161, 4, 17
t161, 5, 14
t161, 5, 24
t161, 5, 29
t161, 6, 11
t161, 7, 29
t161, 7, 33
t161, 7, 36
t161, 9, 34
t161, 10, 12
t161, 10, 13
t161, 10, 26
t161, 10, 32
t161, 11, 30
t161, 12, 14
t161, 12, 26
t161, 12, 29
t161, 13, 15
t161, 13, 16
t161, 13, 17
t161, 13, 23
t161, 13, 34
t161, 15, 33
t161, 17, 20
t161, 17, 29
t161, 17, 30
t161, 20, 5
t161, 21, 22
t161, 21, 23
t161, 22, 23
t161, 22, 29
t161, 22, 32
t161, 23, 25
t161, 23, 35
t161, 24, 32
t161, 25, 35
t161, 27, 5
t161, 27, 31
t161, 27, 36
t161, 27, 37
t161, 28, 2
t161, 28, 24
t161, 29, 27
t161, 29, 34
t161, 30, 1
t161, 30, 8
t161, 30, 9
t161, 30, 17
t161, 30, 18
t161, 30, 32
t161, 31, 8
t161, 31, 15
t161, 31, 20
t161, 31, 25
t161, 31, 32
t161, 31, 38
t161, 31, 39
t161, 32, 29
t161, 33, 18
t161, 33, 32
t161, 34, 3
t161, 35, 18
t161, 36, 1
t161, 36, 2
t161, 36, 3
t161, 36, 15
t161, 36, 22
t161, 36, 37
t161, 37, 3
t161, 37, 5
t161, 37, 8
t161, 37, 9
t161, 37, 12
t161, 37, 24
t161, 37, 29
t161, 37, 32
t161, 37, 34
t161, 37, 38
t161, 38, 3
t161, 38, 6
t161, 38, 20
t161, 38, 24
t161, 39, 38
t161, 40, 5
t161, 40, 19
t161, 40, 28
t162, 1, 33
t162, 2, 30
t162, 3, 30
t162, 4, 9
t162, 5, 14
t162, 5, 24
t162, 5, 27
t162, 5, 29
t162, 6, 11
t162, 6, 34
t162, 7, 29
t162, 7, 32
t162, 7, 33
t162, 7, 36
t162, 10, 9
t162, 10, 13
t162, 10, 26
t162, 10, 32
t162, 11, 30
t162, 12, 14
t162, 12, 29
t162, 13, 3
t162, 13, 5
t162, 13, 15
t162, 13, 16
t162, 13, 17
t162, 13, 19
t162, 13, 23
t162, 13, 34
t162, 14, 5
t162, 15, 33
t162, 17, 18
t162, 17, 29
t162, 19, 25
t162, 20, 5
t162, 21, 13
t162, 21, 22
t162, 21, 34
t162, 22, 23
t162, 22, 29
t162, 22, 32
t162, 27, 5
t162, 27, 31
t162, 27, 36
t162, 27, 37
t162, 28, 2
t162, 28, 24
t162, 29, 27
t162, 29, 28
t162, 30, 1
t162, 30, 8
t162, 30, 9
t162, 30, 11
t162, 30, 18
t162, 30, 21
t162, 30, 31
t162, 30, 32
t162, 31, 8
t162, 31, 13
t162, 31, 15
t162, 31, 20
t162, 31, 39
t162, 32, 29
t162, 33, 8
t162, 33, 18
t162, 33, 32
t162, 34, 3
t162, 35, 18
t162, 36, 3
t162, 36, 15
t162, 36, 22
t162, 37, 8
t162, 37, 9
t162, 37, 12
t162, 37, 17
t162, 37, 24
t162, 37, 25
t162, 37, 26
t162, 37, 29
t162, 37, 32
t162, 37, 34
t162, 37, 40
t162, 38, 3
t162, 38, 6
t162, 38, 20
t162, 38, 24
t162, 39, 20
t162, 40, 5
t162, 40, 19
t162, 40, 28
t163, 1, 33
t163, 2, 5
t163, 2, 30
t163, 3, 30
t163, 4, 1
t163, 4, 8
t163, 5, 29
t163, 6, 11
t163, 6, 25
t163, 6, 27
t163, 6, 35
t163, 7, 14
t163, 7, 18
t163, 7, 29
t163, 7, 32
t163, 7, 33
t163, 7, 36
t163, 7, 38
t163, 10, 9
t163, 10, 16
t163, 10, 26
t163, 10, 32
t163, 12, 14
t163, 12, 19
t163, 12, 20
t163, 12, 29
t163, 12, 40
t163, 13, 3
t163, 13, 5
t163, 13, 15
t163, 13, 17
t163, 13, 18
t163, 13, 19
t163, 13, 34
t163, 14, 5
t163, 15, 33
t163, 17, 29
t163, 17, 32
t163, 18, 33
t163, 20, 5
t163, 21, 13
t163, 21, 22
t163, 21, 34
t163, 22, 23
t163, 22, 27
t163, 22, 32
t163, 23, 24
t163, 26, 23
t163, 27, 34
t163, 27, 36
t163, 27, 37
t163, 28, 2
t163, 28, 8
t163, 28, 24
t163, 29, 28
t163, 29, 35
t163, 29, 39
t163, 30, 1
t163, 30, 8
t163, 30, 9
t163, 30, 11
t163, 30, 18
t163, 30, 31
t163, 30, 40
t163, 31, 8
t163, 31, 13
t163, 31, 15
t163, 31, 20
t163, 31, 21
t163, 32, 29
t163, 32, 34
t163, 33, 14
t163, 33, 18
t163, 35, 18
t163, 36, 3
t163, 36, 22
t163, 37, 9
t163, 37, 13
t163, 37, 17
t163, 37, 24
t163, 37, 25
t163, 37, 26
t163, 37, 33
t163, 37, 40
t163, 38, 3
t163, 38, 6
t163, 38, 20
t163, 38, 24
t163, 38, 31
t163, 40, 5
t163, 40, 19
t163, 40, 28
t164, 2, 5
t164, 2, 12
t164, 2, 30
t164, 2, 33
t164, 3, 10
t164, 3, 30
t164, 4, 1
t164, 4, 8
t164, 6, 17
t164, 6, 25
t164, 6, 27
t164, 6, 35
t164, 7, 14
t164, 7, 18
t164, 7, 24
t164, 7, 29
t164, 7, 33
t164, 7, 36
t164, 9, 17
t164, 9, 34
t164, 10, 7
t164, 10, 9
t164, 10, 16
t164, 10, 18
t164, 10, 32
t164, 11, 8
t164, 12, 19
t164, 12, 20
t164, 12, 40
t164, 14, 5
t164, 14, 7
t164, 14, 15
t164, 15, 18
t164, 15, 33
t164, 15, 39
t164, 17, 29
t164, 17, 32
t164, 18, 11
t164, 18, 23
t164, 18, 33
t164, 20, 5
t164, 21, 13
t164, 21, 22
t164, 22, 23
t164, 22, 27
t164, 22, 32
t164, 23, 24
t164, 25, 7
t164, 26, 12
t164, 26, 35
t164, 27, 34
t164, 27, 36
t164, 27, 37
t164, 28, 2
t164, 28, 17
t164, 28, 24
t164, 28, 30
t164, 29, 28
t164, 29, 33
t164, 29, 35
t164, 29, 39
t164, 31, 8
t164, 31, 13
t164, 31, 15
t164, 31, 17
t164, 31, 20
t164, 31, 21
t164, 32, 34
t164, 34, 2
t164, 34, 28
t164, 34, 38
t164, 34, 39
t164, 35, 5
t164, 35, 18
t164, 36, 3
t164, 36, 22
t164, 37, 9
t164, 37, 13
t164, 37, 17
t164, 37, 24
t164, 37, 26
t164, 37, 40
t164, 38, 20
t164, 40, 5
t164, 40, 28
t165, 2, 12
t165, 2, 30
t165, 2, 33
t165, 3, 10
t165, 3, 30
t165, 4, 8
t165, 6, 12
t165, 6, 17
t165, 6, 23
t165, 6, 25
t165, 6, 27
t165, 6, 34
t165, 7, 3
t165, 7, 5
t165, 7, 12
t165, 7, 14
t165, 7, 18
t165, 7, 19
t165, 7, 24
t165, 7, 29
t165, 7, 33
t165, 7, 36
t165, 9, 5
t165, 9, 17
t165, 9, 34
t165, 10, 7
t165, 10, 9
t165, 10, 15
t165, 10, 16
t165, 10, 18
t165, 10, 23
t165, 10, 31
t165, 11, 1
t165, 11, 8
t165, 12, 19
t165, 12, 20
t165, 12, 40
t165, 14, 5
t165, 14, 7
t165, 14, 28
t165, 15, 1
t165, 15, 18
t165, 15, 33
t165, 15, 39
t165, 16, 7
t165, 17, 24
t165, 17, 32
t165, 18, 11
t165, 18, 23
t165, 18, 33
t165, 20, 5
t165, 20, 17
t165, 21, 13
t165, 22, 16
t165, 22, 23
t165, 22, 27
t165, 23, 26
t165, 24, 28
t165, 25, 5
t165, 26, 5
t165, 26, 35
t165, 27, 34
t165, 27, 36
t165, 27, 37
t165, 28, 17
t165, 28, 30
t165, 29, 28
t165, 29, 33
t165, 29, 35
t165, 29, 39
t165, 31, 8
t165, 31, 15
t165, 31, 17
t165, 31, 21
t165, 34, 2
t165, 34, 5
t165, 34, 28
t165, 34, 38
t165, 34, 39
t165, 35, 5
t165, 35, 18
t165, 35, 20
t165, 36, 22
t165, 37, 9
t165, 37, 17
t165, 37, 40
t165, 38, 15
t165, 38, 20
t165, 40, 5
t165, 40, 18
t166, 2, 16
t166, 2, 30
t166, 3, 10
t166, 3, 28
t166, 3, 30
t166, 4, 8
t166, 5, 39
t166, 6, 12
t166, 6, 14
t166, 6, 17
t166, 6, 23
t166, 6, 34
t166, 7, 3
t166, 7, 5
t166, 7, 10
t166, 7, 13
t166, 7, 14
t166, 7, 18
t166, 7, 19
t166, 7, 29
t166, 7, 33
t166, 7, 34
t166, 7, 36
t166, 9, 5
t166, 9, 7
t166, 9, 10
t166, 9, 17
t166, 9, 34
t166, 9, 35
t166, 10, 7
t166, 10, 15
t166, 10, 23
t166, 10, 30
t166, 10, 31
t166, 11, 1
t166, 11, 8
t166, 12, 19
t166, 12, 20
t166, 12, 32
t166, 13, 8
t166, 14, 5
t166, 14, 7
t166, 14, 28
t166, 15, 1
t166, 15, 33
t166, 15, 39
t166, 16, 7
t166, 17, 24
t166, 18, 11
t166, 18, 23
t166, 19, 39
t166, 20, 17
t166, 21, 13
t166, 22, 16
t166, 22, 23
t166, 23, 26
t166, 24, 28
t166, 25, 5
t166, 25, 36
t166, 26, 2
t166, 26, 5
t166, 26, 35
t166, 26, 39
t166, 27, 37
t166, 28, 14
t166, 28, 17
t166, 28, 30
t166, 31, 8
t166, 31, 15
t166, 31, 16
t166, 31, 17
t166, 32, 7
t166, 33, 14
t166, 34, 2
t166, 34, 5
t166, 34, 26
t166, 34, 38
t166, 34, 39
t166, 35, 5
t166, 35, 18
t166, 35, 31
t166, 35, 39
t166, 37, 9
t166, 37, 17
t166, 37, 24
t166, 37, 40
t166, 38, 15
t166, 38, 20
t166, 38, 31
t166, 38, 40
t166, 40, 18
t167, 2, 16
t167, 3, 10
t167, 3, 30
t167, 4, 3
t167, 5, 39
t167, 6, 12
t167, 6, 14
t167, 6, 17
t167, 6, 23
t167, 6, 34
t167, 7, 3
t167, 7, 5
t167, 7, 10
t167, 7, 13
t167, 7, 14
t167, 7, 18
t167, 7, 19
t167, 7, 29
t167, 7, 34
t167, 7, 36
t167, 9, 5
t167, 9, 7
t167, 9, 10
t167, 9, 11
t167, 9, 14
t167, 9, 16
t167, 9, 17
t167, 9, 30
t167, 9, 32
t167, 9, 34
t167, 9, 35
t167, 9, 39
t167, 10, 15
t167, 10, 23
t167, 10, 25
t167, 10, 31
t167, 11, 1
t167, 11, 8
t167, 12, 11
t167, 12, 20
t167, 13, 8
t167, 14, 3
t167, 14, 5
t167, 14, 7
t167, 14, 28
t167, 15, 1
t167, 15, 33
t167, 16, 7
t167, 16, 39
t167, 17, 24
t167, 18, 11
t167, 19, 39
t167, 21, 13
t167, 23, 26
t167, 24, 18
t167, 24, 28
t167, 25, 5
t167, 25, 36
t167, 26, 1
t167, 26, 2
t167, 26, 5
t167, 26, 35
t167, 26, 39
t167, 27, 7
t167, 27, 20
t167, 27, 37
t167, 28, 16
t167, 28, 17
t167, 28, 24
t167, 29, 6
t167, 31, 8
t167, 31, 15
t167, 31, 16
t167, 34, 24
t167, 34, 38
t167, 35, 18
t167, 35, 31
t167, 35, 39
t167, 37, 15
t167, 37, 17
t167, 38, 20
t167, 38, 31
t167, 39, 5
t167, 40, 34
t168, 2, 16
t168, 2, 19
t168, 3, 10
t168, 3, 30
t168, 4, 3
t168, 6, 14
t168, 6, 17
t168, 6, 34
t168, 7, 3
t168, 7, 5
t168, 7, 10
t168, 7, 14
t168, 7, 16
t168, 7, 17
t168, 7, 18
t168, 7, 19
t168, 7, 26
t168, 7, 29
t168, 7, 30
t168, 7, 34
t168, 7, 36
t168, 8, 28
t168, 8, 31
t168, 8, 37
t168, 9, 5
t168, 9, 10
t168, 9, 11
t168, 9, 14
t168, 9, 16
t168, 9, 30
t168, 9, 32
t168, 9, 34
t168, 9, 35
t168, 9, 39
t168, 10, 11
t168, 10, 15
t168, 10, 23
t168, 10, 25
t168, 10, 31
t168, 10, 33
t168, 11, 1
t168, 11, 8
t168, 12, 11
t168, 12, 29
t168, 13, 8
t168, 13, 30
t168, 14, 3
t168, 14, 5
t168, 14, 7
t168, 14, 28
t168, 15, 33
t168, 16, 7
t168, 16, 39
t168, 17, 24
t168, 18, 11
t168, 23, 9
t168, 24, 10
t168, 24, 25
t168, 24, 30
t168, 24, 39
t168, 25, 5
t168, 25, 24
t168, 25, 36
t168, 25, 37
t168, 26, 1
t168, 26, 2
t168, 26, 5
t168, 26, 35
t168, 26, 39
t168, 28, 12
t168, 28, 16
t168, 28, 17
t168, 28, 23
t168, 28, 24
t168, 29, 6
t168, 29, 21
t168, 29, 24
t168, 31, 15
t168, 31, 16
t168, 33, 25
t168, 34, 10
t168, 34, 38
t168, 35, 14
t168, 35, 39
t168, 37, 15
t168, 37, 17
t168, 38, 20
t168, 38, 31
t168, 39, 5
t168, 39, 14
t168, 40, 27
t169, 2, 5
t169, 2, 16
t169, 2, 19
t169, 2, 26
t169, 3, 10
t169, 4, 3
t169, 4, 5
t169, 6, 3
t169, 6, 14
t169, 6, 17
t169, 6, 34
t169, 7, 14
t169, 7, 16
t169, 7, 17
t169, 7, 29
t169, 7, 30
t169, 7, 34
t169, 7, 36
t169, 8, 28
t169, 8, 31
t169, 8, 37
t169, 9, 16
t169, 9, 19
t169, 9, 30
t169, 9, 34
t169, 9, 39
t169, 10, 11
t169, 10, 25
t169, 10, 33
t169, 12, 11
t169, 12, 29
t169, 12, 39
t169, 13, 8
t169, 13, 30
t169, 14, 3
t169, 14, 5
t169, 14, 7
t169, 14, 28
t169, 15, 33
t169, 16, 7
t169, 16, 39
t169, 17, 5
t169, 18, 11
t169, 18, 16
t169, 18, 39
t169, 20, 9
t169, 24, 10
t169, 24, 29
t169, 24, 30
t169, 24, 39
t169, 25, 5
t169, 25, 24
t169, 25, 36
t169, 25, 37
t169, 26, 1
t169, 26, 2
t169, 26, 5
t169, 26, 8
t169, 26, 27
t169, 26, 35
t169, 26, 39
t169, 28, 12
t169, 28, 16
t169, 28, 17
t169, 28, 23
t169, 28, 37
t169, 29, 21
t169, 29, 24
t169, 31, 15
t169, 32, 33
t169, 33, 18
t169, 33, 25
t169, 33, 39
t169, 34, 10
t169, 35, 14
t169, 35, 39
t169, 37, 15
t169, 37, 17
t169, 38, 31
t169, 39, 5
t169, 39, 10
t169, 39, 14
t169, 39, 15
t169, 39, 23
t169, 39, 30
t169, 39, 38
t170, 2, 5
t170, 2, 16
t170, 2, 19
t170, 2, 26
t170, 3, 10
t170, 4, 3
t170, 6, 3
t170, 6, 17
t170, 6, 34
t170, 7, 17
t170, 7, 30
t170, 7, 34
t170, 8, 28
t170, 8, 37
t170, 9, 11
t170, 9, 19
t170, 9, 34
t170, 9, 39
t170, 10, 11
t170, 10, 25
t170, 10, 33
t170, 12, 11
t170, 12, 29
t170, 12, 39
t170, 13, 23
t170, 13, 24
t170, 14, 7
t170, 14, 28
t170, 15, 33
t170, 16, 37
t170, 16, 39
t170, 17, 5
t170, 17, 16
t170, 18, 2
t170, 18, 11
t170, 18, 21
t170, 18, 24
t170, 23, 9
t170, 24, 10
t170, 25, 29
t170, 25, 36
t170, 25, 37
t170, 26, 1
t170, 26, 5
t170, 26, 8
t170, 26, 25
t170, 26, 27
t170, 26, 30
t170, 26, 38
t170, 26, 39
t170, 28, 16
t170, 28, 17
t170, 28, 23
t170, 28, 34
t170, 28, 37
t170, 29, 21
t170, 29, 24
t170, 29, 34
t170, 31, 8
t170, 31, 15
t170, 31, 36
t170, 32, 14
t170, 32, 33
t170, 33, 18
t170, 33, 19
t170, 33, 39
t170, 35, 17
t170, 35, 39
t170, 36, 31
t170, 37, 1
t170, 37, 17
t170, 38, 31
t170, 39, 1
t170, 39, 5
t170, 39, 10
t170, 39, 14
t170, 39, 21
t170, 39, 23
t170, 39, 29
t170, 39, 30
t170, 39, 38
t171, 2, 3
t171, 2, 5
t171, 2, 16
t171, 2, 19
t171, 2, 26
t171, 2, 29
t171, 3, 10
t171, 4, 3
t171, 4, 17
t171, 5, 14
t171, 6, 3
t171, 6, 14
t171, 6, 17
t171, 6, 34
t171, 7, 17
t171, 8, 28
t171, 8, 37
t171, 9, 11
t171, 9, 19
t171, 9, 39
t171, 10, 2
t171, 10, 11
t171, 13, 23
t171, 13, 24
t171, 14, 7
t171, 16, 37
t171, 17, 5
t171, 17, 16
t171, 18, 2
t171, 18, 11
t171, 18, 15
t171, 18, 21
t171, 18, 24
t171, 23, 9
t171, 23, 36
t171, 24, 30
t171, 25, 29
t171, 25, 36
t171, 25, 37
t171, 26, 5
t171, 26, 8
t171, 26, 25
t171, 26, 27
t171, 26, 30
t171, 26, 38
t171, 26, 39
t171, 28, 9
t171, 28, 16
t171, 28, 17
t171, 28, 23
t171, 28, 34
t171, 28, 37
t171, 29, 24
t171, 29, 34
t171, 30, 10
t171, 31, 8
t171, 31, 21
t171, 31, 36
t171, 32, 3
t171, 32, 14
t171, 32, 38
t171, 33, 18
t171, 33, 19
t171, 33, 28
t171, 33, 39
t171, 34, 5
t171, 35, 17
t171, 35, 20
t171, 35, 34
t171, 35, 39
t171, 36, 25
t171, 36, 31
t171, 37, 1
t171, 37, 17
t171, 38, 19
t171, 38, 27
t171, 38, 31
t171, 39, 10
t171, 39, 23
t171, 39, 29
t172, 2, 3
t172, 2, 5
t172, 2, 19
t172, 2, 24
t172, 2, 26
t172, 2, 29
t172, 3, 10
t172, 4, 3
t172, 4, 17
t172, 4, 34
t172, 5, 3
t172, 5, 14
t172, 6, 14
t172, 6, 17
t172, 6, 34
t172, 7, 16
t172, 7, 17
t172, 7, 24
t172, 8, 28
t172, 8, 37
t172, 9, 16
t172, 9, 19
t172, 11, 3
t172, 13, 23
t172, 13, 24
t172, 14, 17
t172, 16, 37
t172, 17, 12
t172, 17, 16
t172, 18, 2
t172, 18, 15
t172, 18, 24
t172, 18, 29
t172, 21, 14
t172, 21, 22
t172, 23, 9
t172, 23, 29
t172, 23, 36
t172, 24, 30
t172, 25, 29
t172, 26, 8
t172, 26, 18
t172, 26, 25
t172, 26, 30
t172, 26, 38
t172, 28, 16
t172, 28, 30
t172, 29, 34
t172, 30, 10
t172, 30, 24
t172, 31, 8
t172, 31, 21
t172, 31, 40
t172, 32, 3
t172, 32, 14
t172, 32, 38
t172, 33, 18
t172, 33, 19
t172, 33, 35
t172, 34, 5
t172, 35, 17
t172, 35, 20
t172, 35, 24
t172, 35, 34
t172, 35, 39
t172, 36, 25
t172, 36, 31
t172, 36, 32
t172, 37, 1
t172, 37, 17
t172, 38, 19
t172, 38, 27
t172, 38, 31
t172, 39, 29
t172, 39, 34
t173, 2, 3
t173, 2, 19
t173, 2, 24
t173, 2, 29
t173, 2, 36
t173, 3, 23
t173, 4, 3
t173, 4, 17
t173, 4, 29
t173, 4, 34
t173, 5, 3
t173, 6, 35
t173, 7, 16
t173, 7, 17
t173, 7, 24
t173, 8, 1
t173, 8, 11
t173, 8, 37
t173, 9, 16
t173, 9, 19
t173, 10, 24
t173, 11, 3
t173, 11, 30
t173, 13, 6
t173, 13, 22
t173, 13, 24
t173, 13, 30
t173, 14, 13
t173, 17, 16
t173, 18, 15
t173, 18, 29
t173, 18, 33
t173, 19, 13
t173, 19, 16
t173, 23, 9
t173, 23, 29
t173, 23, 36
t173, 24, 30
t173, 26, 1
t173, 26, 8
t173, 26, 18
t173, 26, 25
t173, 26, 30
t173, 26, 35
t173, 28, 30
t173, 29, 20
t173, 29, 34
t173, 30, 24
t173, 31, 21
t173, 31, 34
t173, 31, 40
t173, 32, 3
t173, 32, 14
t173, 32, 38
t173, 33, 19
t173, 34, 5
t173, 34, 28
t173, 35, 17
t173, 35, 24
t173, 35, 34
t173, 35, 39
t173, 36, 3
t173, 36, 25
t173, 36, 32
t173, 36, 37
t173, 37, 1
t173, 38, 19
t173, 38, 31
t173, 39, 19
t173, 39, 34
t174, 1, 4
t174, 2, 7
t174, 2, 19
t174, 2, 24
t174, 2, 29
t174, 2, 36
t174, 3, 22
t174, 3, 23
t174, 4, 3
t174, 4, 17
t174, 4, 29
t174, 5, 3
t174, 6, 9
t174, 6, 13
t174, 6, 35
t174, 7, 6
t174, 7, 16
t174, 7, 17
t174, 7, 24
t174, 7, 33
t174, 8, 1
t174, 8, 11
t174, 8, 31
t174, 8, 37
t174, 9, 16
t174, 9, 19
t174, 10, 24
t174, 13, 6
t174, 13, 12
t174, 13, 15
t174, 13, 22
t174, 13, 24
t174, 13, 30
t174, 14, 13
t174, 18, 15
t174, 18, 33
t174, 19, 16
t174, 20, 16
t174, 23, 9
t174, 23, 29
t174, 23, 36
t174, 26, 1
t174, 26, 9
t174, 26, 12
t174, 26, 18
t174, 26, 23
t174, 26, 25
t174, 26, 35
t174, 28, 30
t174, 29, 20
t174, 29, 34
t174, 31, 21
t174, 31, 34
t174, 32, 14
t174, 32, 24
t174, 32, 38
t174, 33, 4
t174, 33, 19
t174, 34, 5
t174, 34, 28
t174, 35, 17
t174, 35, 24
t174, 35, 34
t174, 36, 3
t174, 36, 25
t174, 36, 32
t174, 36, 37
t174, 37, 1
t174, 38, 19
t174, 38, 31
t174, 39, 19
t175, 1, 4
t175, 3, 22
t175, 3, 23
t175, 5, 3
t175, 5, 10
t175, 6, 9
t175, 6, 13
t175, 7, 6
t175, 7, 12
t175, 7, 16
t175, 7, 24
t175, 7, 33
t175, 8, 1
t175, 8, 11
t175, 8, 16
t175, 8, 23
t175, 8, 31
t175, 8, 37
t175, 9, 16
t175, 10, 24
t175, 12, 22
t175, 13, 5
t175, 13, 6
t175, 13, 12
t175, 13, 15
t175, 13, 22
t175, 13, 24
t175, 13, 30
t175, 13, 37
t175, 16, 30
t175, 18, 5
t175, 18, 15
t175, 18, 22
t175, 18, 33
t175, 19, 16
t175, 19, 18
t175, 20, 16
t175, 22, 21
t175, 23, 9
t175, 23, 29
t175, 23, 36
t175, 26, 35
t175, 28, 30
t175, 29, 34
t175, 31, 34
t175, 32, 6
t175, 32, 14
t175, 32, 24
t175, 33, 4
t175, 34, 28
t175, 35, 17
t175, 35, 27
t175, 35, 34
t175, 36, 25
t175, 36, 32
t175, 36, 37
t175, 37, 1
t175, 38, 1
t175, 38, 19
t175, 38, 31
t175, 38, 32
t175, 38, 37
t175, 39, 19
t176, 1, 4
t176, 3, 23
t176, 5, 10
t176, 5, 29
t176, 6, 13
t176, 7, 6
t176, 7, 12
t176, 7, 16
t176, 7, 20
t176, 7, 24
t176, 7, 33
t176, 8, 11
t176, 8, 16
t176, 8, 17
t176, 8, 23
t176, 8, 31
t176, 8, 33
t176, 9, 16
t176, 10, 24
t176, 12, 22
t176, 13, 3
t176, 13, 5
t176, 13, 6
t176, 13, 8
t176, 13, 12
t176, 13, 15
t176, 13, 17
t176, 13, 22
t176, 13, 23
t176, 13, 24
t176, 13, 30
t176, 13, 37
t176, 17, 30
t176, 18, 5
t176, 18, 6
t176, 18, 15
t176, 18, 22
t176, 18, 23
t176, 18, 30
t176, 18, 33
t176, 19, 16
t176, 19, 18
t176, 20, 16
t176, 21, 19
t176, 22, 21
t176, 23, 9
t176, 23, 15
t176, 23, 29
t176, 23, 32
t176, 23, 40
t176, 27, 32
t176, 28, 30
t176, 29, 34
t176, 31, 34
t176, 32, 6
t176, 32, 14
t176, 32, 24
t176, 32, 29
t176, 32, 33
t176, 32, 34
t176, 32, 35
t176, 33, 4
t176, 35, 27
t176, 35, 34
t176, 38, 1
t176, 38, 19
t176, 38, 31
t176, 38, 32
t176, 38, 34
t176, 38, 37
t176, 40, 20
t177, 1, 4
t177, 2, 30
t177, 3, 23
t177, 6, 13
t177, 7, 6
t177, 7, 12
t177, 7, 16
t177, 7, 20
t177, 7, 24
t177, 7, 33
t177, 8, 11
t177, 8, 16
t177, 8, 17
t177, 8, 23
t177, 8, 24
t177, 8, 31
t177, 8, 33
t177, 9, 7
t177, 9, 16
t177, 9, 32
t177, 12, 19
t177, 12, 22
t177, 12, 29
t177, 12, 33
t177, 12, 36
t177, 12, 40
t177, 13, 3
t177, 13, 5
t177, 13, 6
t177, 13, 8
t177, 13, 12
t177, 13, 15
t177, 13, 20
t177, 13, 22
t177, 13, 23
t177, 13, 25
t177, 13, 30
t177, 13, 33
t177, 13, 39
t177, 13, 40
t177, 17, 30
t177, 18, 5
t177, 18, 6
t177, 18, 15
t177, 18, 22
t177, 18, 23
t177, 18, 25
t177, 18, 30
t177, 18, 33
t177, 20, 3
t177, 20, 5
t177, 20, 16
t177, 21, 19
t177, 23, 9
t177, 23, 15
t177, 23, 20
t177, 23, 30
t177, 23, 32
t177, 23, 33
t177, 23, 40
t177, 24, 30
t177, 29, 21
t177, 29, 27
t177, 29, 34
t177, 32, 5
t177, 32, 6
t177, 32, 14
t177, 32, 22
t177, 32, 29
t177, 32, 34
t177, 32, 35
t177, 32, 36
t177, 35, 34
t177, 38, 24
t177, 38, 31
t177, 38, 34
t177, 40, 20
t178, 1, 4
t178, 1, 11
t178, 2, 30
t178, 3, 23
t178, 4, 34
t178, 6, 13
t178, 7, 12
t178, 7, 20
t178, 8, 11
t178, 8, 16
t178, 8, 17
t178, 8, 24
t178, 8, 33
t178, 9, 7
t178, 9, 16
t178, 9, 32
t178, 12, 4
t178, 12, 19
t178, 12, 22
t178, 12, 24
t178, 12, 29
t178, 12, 33
t178, 12, 34
t178, 12, 36
t178, 12, 40
t178, 13, 3
t178, 13, 7
t178, 13, 8
t178, 13, 12
t178, 13, 20
t178, 13, 23
t178, 13, 25
t178, 13, 30
t178, 13, 39
t178, 13, 40
t178, 16, 28
t178, 18, 6
t178, 18, 15
t178, 18, 22
t178, 18, 23
t178, 18, 25
t178, 18, 30
t178, 18, 33
t178, 20, 3
t178, 20, 5
t178, 20, 16
t178, 21, 19
t178, 23, 9
t178, 23, 15
t178, 23, 20
t178, 23, 33
t178, 23, 40
t178, 24, 30
t178, 27, 35
t178, 29, 21
t178, 29, 34
t178, 32, 5
t178, 32, 14
t178, 32, 29
t178, 32, 34
t178, 32, 35
t178, 32, 36
t178, 35, 34
t178, 37, 12
t178, 37, 20
t178, 38, 24
t178, 38, 34
t178, 40, 20
t178, 40, 27
t178, 40, 34
t179, 1, 4
t179, 1, 11
t179, 2, 28
t179, 2, 29
t179, 4, 29
t179, 4, 34
t179, 4, 39
t179, 6, 17
t179, 6, 23
t179, 8, 11
t179, 8, 16
t179, 8, 17
t179, 8, 33
t179, 9, 7
t179, 9, 16
t179, 9, 32
t179, 12, 4
t179, 12, 19
t179, 12, 22
t179, 12, 24
t179, 12, 27
t179, 12, 29
t179, 12, 33
t179, 12, 34
t179, 12, 36
t179, 12, 37
t179, 12, 40
t179, 13, 4
t179, 13, 7
t179, 13, 20
t179, 13, 23
t179, 13, 26
t179, 13, 30
t179, 14, 27
t179, 16, 28
t179, 18, 6
t179, 18, 15
t179, 18, 25
t179, 18, 30
t179, 18, 33
t179, 20, 3
t179, 20, 15
t179, 20, 16
t179, 21, 13
t179, 23, 1
t179, 23, 9
t179, 23, 20
t179, 23, 33
t179, 23, 40
t179, 24, 30
t179, 25, 31
t179, 25, 38
t179, 27, 35
t179, 29, 21
t179, 29, 23
t179, 29, 28
t179, 29, 34
t179, 30, 20
t179, 32, 14
t179, 32, 34
t179, 32, 36
t179, 35, 34
t179, 36, 25
t179, 36, 34
t179, 37, 12
t179, 37, 15
t179, 37, 20
t179, 37, 31
t179, 38, 34
t179, 39, 19
