t,src,snk
t153, 34, 23
t153, 34, 25
t153, 34, 37
t153, 35, 12
t153, 35, 15
t153, 35, 20
t153, 35, 36
t153, 36, 37
t153, 38, 15
t153, 40, 15
t153, 40, 26
t153, 40, 29
t154, 1, 4
t154, 1, 8
t154, 1, 22
t154, 6, 33
t154, 6, 34
t154, 9, 13
t154, 9, 24
t154, 9, 38
t154, 12, 10
t154, 15, 1
t154, 17, 6
t154, 17, 16
t154, 17, 24
t154, 17, 39
t154, 20, 32
t154, 21, 7
t154, 21, 10
t154, 21, 23
t154, 21, 25
t154, 23, 19
t154, 24, 35
t154, 25, 13
t154, 25, 14
t154, 27, 4
t154, 27, 14
t154, 27, 16
t154, 29, 26
t154, 29, 27
t154, 29, 34
t154, 30, 7
t154, 30, 8
t154, 30, 10
t154, 30, 28
t154, 30, 31
t154, 30, 36
t154, 32, 21
t154, 32, 36
t154, 33, 2
t154, 33, 32
t154, 34, 23
t154, 34, 25
t154, 34, 37
t154, 35, 12
t154, 35, 15
t154, 36, 37
t154, 38, 15
t155, 1, 4
t155, 1, 16
t155, 1, 22
t155, 6, 3
t155, 6, 33
t155, 6, 34
t155, 8, 22
t155, 9, 13
t155, 9, 24
t155, 9, 38
t155, 12, 10
t155, 14, 12
t155, 16, 21
t155, 17, 6
t155, 17, 16
t155, 17, 39
t155, 20, 32
t155, 21, 7
t155, 21, 10
t155, 21, 23
t155, 21, 27
t155, 23, 29
t155, 24, 34
t155, 24, 35
t155, 25, 13
t155, 25, 15
t155, 25, 19
t155, 27, 4
t155, 27, 16
t155, 29, 26
t155, 29, 27
t155, 30, 7
t155, 30, 8
t155, 30, 10
t155, 30, 28
t155, 30, 31
t155, 30, 36
t155, 32, 21
t155, 32, 36
t155, 33, 2
t155, 33, 32
t155, 34, 23
t155, 34, 37
t155, 35, 12
t155, 35, 15
t155, 36, 3
t155, 36, 4
t155, 37, 22
t155, 37, 35
t155, 38, 5
t155, 38, 6
t155, 38, 15
t155, 38, 28
t155, 38, 35
t156, 1, 4
t156, 1, 22
t156, 1, 31
t156, 6, 3
t156, 6, 34
t156, 6, 38
t156, 8, 22
t156, 9, 24
t156, 9, 38
t156, 12, 10
t156, 12, 20
t156, 12, 21
t156, 12, 26
t156, 14, 12
t156, 14, 18
t156, 15, 24
t156, 16, 21
t156, 16, 33
t156, 17, 6
t156, 17, 16
t156, 17, 22
t156, 17, 25
t156, 17, 32
t156, 17, 39
t156, 20, 32
t156, 21, 10
t156, 21, 27
t156, 23, 9
t156, 23, 29
t156, 23, 31
t156, 24, 15
t156, 24, 34
t156, 24, 35
t156, 25, 13
t156, 25, 15
t156, 25, 19
t156, 27, 7
t156, 29, 2
t156, 29, 26
t156, 29, 27
t156, 29, 31
t156, 30, 7
t156, 30, 31
t156, 30, 36
t156, 31, 10
t156, 31, 11
t156, 32, 36
t156, 33, 2
t156, 33, 14
t156, 34, 16
t156, 34, 37
t156, 35, 15
t156, 36, 3
t156, 36, 4
t156, 36, 5
t156, 36, 8
t156, 36, 28
t156, 37, 21
t156, 37, 22
t156, 37, 26
t156, 37, 35
t156, 38, 5
t156, 38, 6
t156, 38, 15
t156, 38, 19
t156, 38, 28
t156, 38, 35
t156, 38, 36
t156, 39, 6
t156, 39, 38
t157, 1, 4
t157, 1, 16
t157, 1, 22
t157, 1, 31
t157, 6, 34
t157, 6, 38
t157, 7, 25
t157, 8, 5
t157, 8, 22
t157, 12, 10
t157, 12, 20
t157, 12, 21
t157, 12, 26
t157, 12, 30
t157, 12, 34
t157, 12, 36
t157, 12, 37
t157, 14, 12
t157, 14, 18
t157, 15, 7
t157, 15, 24
t157, 16, 13
t157, 16, 20
t157, 16, 25
t157, 16, 33
t157, 17, 6
t157, 17, 12
t157, 17, 22
t157, 17, 25
t157, 17, 32
t157, 19, 2
t157, 20, 11
t157, 20, 29
t157, 20, 32
t157, 21, 27
t157, 21, 29
t157, 21, 34
t157, 22, 26
t157, 23, 29
t157, 23, 31
t157, 24, 15
t157, 24, 31
t157, 25, 13
t157, 25, 15
t157, 25, 19
t157, 26, 4
t157, 27, 7
t157, 29, 2
t157, 29, 10
t157, 29, 12
t157, 29, 27
t157, 29, 34
t157, 30, 7
t157, 31, 10
t157, 31, 11
t157, 32, 36
t157, 33, 14
t157, 34, 16
t157, 34, 35
t157, 35, 13
t157, 36, 3
t157, 36, 4
t157, 36, 5
t157, 36, 8
t157, 36, 28
t157, 37, 11
t157, 37, 13
t157, 37, 21
t157, 37, 22
t157, 37, 23
t157, 38, 1
t157, 38, 15
t157, 38, 19
t157, 38, 35
t157, 38, 36
t157, 39, 6
t157, 39, 18
t157, 39, 38
t158, 1, 4
t158, 1, 16
t158, 1, 22
t158, 1, 31
t158, 3, 18
t158, 4, 3
t158, 4, 8
t158, 6, 34
t158, 6, 38
t158, 8, 5
t158, 12, 10
t158, 12, 18
t158, 12, 20
t158, 12, 21
t158, 12, 26
t158, 12, 30
t158, 12, 34
t158, 12, 36
t158, 13, 31
t158, 14, 2
t158, 14, 12
t158, 14, 18
t158, 15, 24
t158, 16, 25
t158, 17, 6
t158, 17, 12
t158, 17, 14
t158, 17, 22
t158, 17, 25
t158, 19, 2
t158, 20, 7
t158, 20, 29
t158, 21, 15
t158, 21, 24
t158, 22, 26
t158, 24, 15
t158, 24, 27
t158, 24, 31
t158, 24, 34
t158, 25, 13
t158, 25, 15
t158, 25, 19
t158, 26, 4
t158, 29, 2
t158, 29, 10
t158, 29, 12
t158, 29, 27
t158, 29, 34
t158, 30, 11
t158, 30, 20
t158, 32, 39
t158, 34, 2
t158, 34, 16
t158, 34, 35
t158, 36, 3
t158, 36, 4
t158, 36, 5
t158, 36, 28
t158, 37, 10
t158, 37, 36
t158, 38, 1
t158, 38, 15
t158, 38, 35
t158, 38, 36
t158, 39, 9
t158, 39, 13
t158, 39, 38
t159, 1, 2
t159, 1, 4
t159, 1, 16
t159, 1, 22
t159, 1, 31
t159, 3, 18
t159, 4, 3
t159, 4, 8
t159, 6, 27
t159, 6, 34
t159, 6, 38
t159, 7, 39
t159, 9, 21
t159, 12, 10
t159, 12, 20
t159, 12, 21
t159, 12, 26
t159, 12, 30
t159, 12, 34
t159, 12, 36
t159, 13, 31
t159, 14, 2
t159, 15, 24
t159, 16, 25
t159, 17, 6
t159, 17, 12
t159, 17, 14
t159, 17, 25
t159, 18, 34
t159, 19, 2
t159, 20, 7
t159, 20, 12
t159, 22, 26
t159, 22, 28
t159, 22, 30
t159, 23, 7
t159, 24, 6
t159, 24, 15
t159, 24, 18
t159, 24, 20
t159, 24, 23
t159, 24, 27
t159, 24, 30
t159, 24, 31
t159, 24, 34
t159, 24, 38
t159, 25, 13
t159, 25, 16
t159, 25, 19
t159, 25, 28
t159, 26, 4
t159, 29, 2
t159, 29, 3
t159, 29, 10
t159, 29, 12
t159, 29, 15
t159, 29, 27
t159, 29, 34
t159, 30, 11
t159, 30, 25
t159, 30, 34
t159, 31, 7
t159, 34, 2
t159, 34, 35
t159, 37, 36
t159, 38, 22
t159, 38, 36
t159, 39, 9
t159, 39, 11
t159, 39, 13
t159, 39, 38
t160, 1, 2
t160, 1, 16
t160, 1, 22
t160, 1, 31
t160, 2, 40
t160, 3, 18
t160, 4, 3
t160, 4, 8
t160, 6, 27
t160, 7, 39
t160, 8, 11
t160, 9, 21
t160, 10, 11
t160, 10, 21
t160, 12, 10
t160, 12, 20
t160, 12, 21
t160, 12, 22
t160, 12, 30
t160, 12, 34
t160, 12, 36
t160, 13, 7
t160, 13, 31
t160, 14, 2
t160, 14, 17
t160, 15, 24
t160, 16, 25
t160, 17, 12
t160, 17, 25
t160, 17, 27
t160, 17, 33
t160, 18, 34
t160, 19, 2
t160, 19, 31
t160, 20, 7
t160, 20, 29
t160, 22, 28
t160, 22, 30
t160, 23, 7
t160, 23, 26
t160, 24, 6
t160, 24, 15
t160, 24, 18
t160, 24, 20
t160, 24, 21
t160, 24, 27
t160, 24, 30
t160, 24, 31
t160, 24, 34
t160, 24, 35
t160, 24, 38
t160, 24, 40
t160, 25, 16
t160, 25, 28
t160, 26, 4
t160, 28, 31
t160, 29, 2
t160, 29, 3
t160, 29, 10
t160, 29, 12
t160, 29, 15
t160, 29, 23
t160, 29, 27
t160, 29, 34
t160, 30, 5
t160, 30, 11
t160, 30, 25
t160, 30, 34
t160, 31, 7
t160, 34, 35
t160, 35, 13
t160, 37, 25
t160, 37, 36
t160, 39, 7
t160, 39, 11
t160, 39, 13
t160, 39, 23
t160, 39, 31
t160, 40, 24
t161, 1, 16
t161, 2, 33
t161, 2, 40
t161, 3, 4
t161, 3, 18
t161, 4, 33
t161, 6, 27
t161, 7, 39
t161, 8, 11
t161, 8, 18
t161, 9, 21
t161, 10, 21
t161, 10, 24
t161, 10, 36
t161, 11, 18
t161, 12, 14
t161, 12, 20
t161, 12, 30
t161, 12, 34
t161, 13, 7
t161, 13, 31
t161, 14, 1
t161, 14, 2
t161, 14, 3
t161, 14, 17
t161, 14, 21
t161, 17, 25
t161, 17, 27
t161, 18, 2
t161, 19, 31
t161, 20, 29
t161, 20, 33
t161, 23, 2
t161, 23, 26
t161, 23, 39
t161, 24, 6
t161, 24, 15
t161, 24, 18
t161, 24, 20
t161, 24, 21
t161, 24, 27
t161, 24, 30
t161, 24, 34
t161, 24, 35
t161, 24, 38
t161, 24, 40
t161, 25, 28
t161, 27, 7
t161, 27, 26
t161, 29, 10
t161, 29, 23
t161, 29, 27
t161, 29, 34
t161, 30, 11
t161, 30, 25
t161, 31, 7
t161, 35, 13
t161, 37, 25
t161, 37, 36
t161, 39, 7
t161, 39, 23
t161, 39, 31
t161, 40, 24
t162, 1, 16
t162, 2, 7
t162, 2, 26
t162, 2, 33
t162, 2, 40
t162, 4, 33
t162, 6, 20
t162, 7, 39
t162, 8, 11
t162, 8, 18
t162, 9, 14
t162, 9, 18
t162, 9, 32
t162, 9, 36
t162, 10, 13
t162, 10, 21
t162, 10, 24
t162, 10, 36
t162, 11, 2
t162, 11, 3
t162, 12, 14
t162, 12, 20
t162, 12, 23
t162, 12, 27
t162, 12, 34
t162, 13, 31
t162, 14, 1
t162, 14, 2
t162, 14, 3
t162, 14, 21
t162, 14, 25
t162, 15, 16
t162, 15, 26
t162, 17, 25
t162, 17, 26
t162, 17, 27
t162, 17, 38
t162, 18, 2
t162, 19, 31
t162, 23, 2
t162, 23, 3
t162, 23, 10
t162, 23, 11
t162, 23, 15
t162, 23, 26
t162, 23, 30
t162, 23, 35
t162, 24, 3
t162, 24, 6
t162, 24, 20
t162, 24, 30
t162, 24, 34
t162, 24, 35
t162, 24, 38
t162, 25, 35
t162, 26, 16
t162, 27, 14
t162, 27, 17
t162, 27, 23
t162, 27, 26
t162, 28, 8
t162, 28, 35
t162, 29, 10
t162, 29, 19
t162, 29, 23
t162, 30, 25
t162, 31, 6
t162, 35, 13
t162, 36, 34
t162, 37, 25
t162, 37, 36
t162, 39, 23
t162, 40, 20
t162, 40, 21
t162, 40, 24
t162, 40, 25
t163, 2, 25
t163, 2, 26
t163, 2, 33
t163, 2, 40
t163, 4, 33
t163, 6, 20
t163, 7, 11
t163, 7, 13
t163, 7, 25
t163, 7, 34
t163, 7, 39
t163, 8, 18
t163, 8, 28
t163, 11, 2
t163, 11, 33
t163, 12, 14
t163, 12, 20
t163, 12, 23
t163, 12, 27
t163, 13, 10
t163, 13, 31
t163, 14, 1
t163, 14, 3
t163, 14, 21
t163, 14, 25
t163, 14, 32
t163, 14, 39
t163, 15, 16
t163, 15, 26
t163, 15, 32
t163, 16, 34
t163, 17, 6
t163, 17, 16
t163, 17, 25
t163, 17, 26
t163, 17, 27
t163, 17, 38
t163, 18, 2
t163, 23, 3
t163, 23, 15
t163, 23, 26
t163, 23, 29
t163, 23, 30
t163, 24, 3
t163, 24, 4
t163, 24, 34
t163, 25, 35
t163, 26, 6
t163, 26, 16
t163, 26, 37
t163, 27, 14
t163, 27, 17
t163, 27, 26
t163, 29, 23
t163, 30, 25
t163, 31, 6
t163, 34, 9
t163, 34, 24
t163, 35, 13
t163, 36, 32
t163, 36, 34
t163, 37, 4
t163, 37, 25
t163, 37, 36
t163, 39, 23
t163, 40, 21
t163, 40, 24
t163, 40, 25
t164, 1, 11
t164, 2, 25
t164, 2, 28
t164, 2, 33
t164, 4, 33
t164, 4, 37
t164, 6, 10
t164, 7, 10
t164, 7, 11
t164, 7, 13
t164, 7, 25
t164, 7, 34
t164, 7, 39
t164, 8, 18
t164, 8, 20
t164, 8, 28
t164, 10, 17
t164, 11, 2
t164, 11, 33
t164, 12, 14
t164, 12, 27
t164, 13, 6
t164, 13, 10
t164, 13, 31
t164, 14, 1
t164, 14, 3
t164, 14, 32
t164, 15, 26
t164, 15, 33
t164, 16, 34
t164, 17, 6
t164, 17, 25
t164, 17, 26
t164, 17, 27
t164, 17, 38
t164, 17, 40
t164, 18, 2
t164, 22, 21
t164, 23, 26
t164, 23, 29
t164, 23, 30
t164, 24, 4
t164, 24, 6
t164, 24, 30
t164, 24, 34
t164, 25, 35
t164, 26, 6
t164, 26, 12
t164, 26, 16
t164, 26, 37
t164, 27, 14
t164, 27, 17
t164, 27, 26
t164, 28, 15
t164, 31, 6
t164, 34, 9
t164, 34, 24
t164, 36, 34
t164, 37, 4
t164, 37, 36
t164, 38, 15
t164, 39, 23
t164, 40, 24
t164, 40, 25
t165, 1, 11
t165, 1, 15
t165, 2, 3
t165, 2, 25
t165, 2, 28
t165, 2, 33
t165, 4, 15
t165, 4, 23
t165, 4, 33
t165, 4, 37
t165, 5, 7
t165, 5, 40
t165, 6, 10
t165, 7, 10
t165, 7, 11
t165, 7, 13
t165, 7, 23
t165, 7, 25
t165, 7, 34
t165, 8, 18
t165, 8, 20
t165, 8, 28
t165, 10, 17
t165, 11, 2
t165, 12, 19
t165, 12, 27
t165, 13, 6
t165, 13, 10
t165, 13, 34
t165, 14, 3
t165, 14, 32
t165, 16, 34
t165, 17, 16
t165, 17, 25
t165, 17, 26
t165, 17, 27
t165, 17, 36
t165, 17, 40
t165, 18, 2
t165, 19, 17
t165, 19, 31
t165, 19, 39
t165, 21, 40
t165, 22, 21
t165, 23, 29
t165, 23, 30
t165, 24, 3
t165, 24, 30
t165, 25, 35
t165, 26, 12
t165, 26, 16
t165, 26, 37
t165, 27, 17
t165, 27, 31
t165, 28, 15
t165, 29, 10
t165, 30, 5
t165, 31, 6
t165, 34, 9
t165, 34, 24
t165, 34, 40
t165, 37, 4
t165, 37, 10
t165, 37, 13
t165, 37, 34
t165, 37, 36
t165, 39, 23
t166, 1, 11
t166, 1, 15
t166, 1, 22
t166, 1, 26
t166, 1, 40
t166, 2, 3
t166, 2, 8
t166, 2, 15
t166, 2, 28
t166, 2, 33
t166, 3, 5
t166, 3, 25
t166, 4, 15
t166, 4, 23
t166, 4, 25
t166, 4, 33
t166, 4, 37
t166, 5, 40
t166, 6, 8
t166, 6, 10
t166, 6, 35
t166, 7, 10
t166, 7, 11
t166, 7, 13
t166, 7, 15
t166, 7, 23
t166, 10, 17
t166, 10, 37
t166, 11, 2
t166, 13, 1
t166, 13, 6
t166, 13, 10
t166, 13, 34
t166, 14, 1
t166, 14, 3
t166, 16, 25
t166, 17, 3
t166, 17, 25
t166, 17, 40
t166, 18, 2
t166, 18, 8
t166, 19, 17
t166, 19, 31
t166, 19, 38
t166, 19, 39
t166, 21, 3
t166, 21, 40
t166, 22, 8
t166, 22, 21
t166, 23, 29
t166, 24, 3
t166, 24, 5
t166, 24, 35
t166, 25, 35
t166, 26, 12
t166, 26, 37
t166, 27, 31
t166, 28, 15
t166, 29, 10
t166, 30, 5
t166, 31, 6
t166, 32, 10
t166, 34, 9
t166, 34, 24
t166, 34, 28
t166, 34, 40
t166, 36, 10
t166, 36, 27
t166, 36, 33
t166, 37, 4
t166, 37, 10
t166, 37, 13
t166, 37, 25
t166, 37, 34
t166, 37, 36
t166, 38, 5
t166, 39, 23
t166, 40, 1
t166, 40, 14
t166, 40, 34
t167, 1, 18
t167, 2, 3
t167, 2, 4
t167, 2, 8
t167, 2, 15
t167, 2, 28
t167, 2, 31
t167, 2, 40
t167, 3, 25
t167, 4, 8
t167, 4, 15
t167, 4, 23
t167, 4, 25
t167, 4, 37
t167, 5, 8
t167, 5, 40
t167, 6, 8
t167, 6, 10
t167, 6, 35
t167, 7, 10
t167, 7, 11
t167, 7, 13
t167, 7, 15
t167, 10, 17
t167, 10, 37
t167, 14, 18
t167, 14, 35
t167, 17, 3
t167, 17, 18
t167, 18, 8
t167, 18, 28
t167, 19, 17
t167, 19, 31
t167, 19, 38
t167, 20, 5
t167, 20, 33
t167, 21, 3
t167, 21, 40
t167, 22, 21
t167, 23, 26
t167, 24, 3
t167, 24, 5
t167, 24, 35
t167, 25, 21
t167, 25, 35
t167, 26, 12
t167, 26, 15
t167, 26, 37
t167, 27, 17
t167, 27, 31
t167, 28, 31
t167, 29, 10
t167, 29, 26
t167, 29, 34
t167, 29, 37
t167, 31, 6
t167, 32, 9
t167, 32, 10
t167, 32, 21
t167, 34, 2
t167, 34, 8
t167, 34, 9
t167, 34, 24
t167, 34, 25
t167, 34, 28
t167, 34, 40
t167, 35, 15
t167, 35, 36
t167, 36, 10
t167, 36, 27
t167, 36, 33
t167, 37, 10
t167, 37, 11
t167, 37, 25
t167, 37, 36
t167, 38, 5
t167, 39, 23
t167, 40, 14
t168, 1, 18
t168, 2, 1
t168, 2, 3
t168, 2, 4
t168, 2, 8
t168, 2, 15
t168, 2, 26
t168, 2, 40
t168, 3, 25
t168, 4, 8
t168, 4, 15
t168, 4, 23
t168, 4, 25
t168, 6, 10
t168, 6, 35
t168, 7, 10
t168, 10, 17
t168, 10, 37
t168, 11, 3
t168, 14, 7
t168, 14, 34
t168, 17, 3
t168, 18, 8
t168, 18, 28
t168, 19, 5
t168, 19, 6
t168, 19, 17
t168, 19, 24
t168, 19, 28
t168, 19, 31
t168, 19, 35
t168, 19, 38
t168, 20, 33
t168, 21, 2
t168, 21, 3
t168, 21, 7
t168, 21, 10
t168, 21, 26
t168, 21, 40
t168, 23, 1
t168, 23, 26
t168, 23, 34
t168, 24, 3
t168, 24, 5
t168, 24, 35
t168, 25, 19
t168, 25, 21
t168, 25, 35
t168, 26, 5
t168, 26, 12
t168, 27, 1
t168, 27, 8
t168, 27, 17
t168, 27, 19
t168, 27, 31
t168, 28, 31
t168, 29, 9
t168, 29, 10
t168, 29, 37
t168, 32, 9
t168, 32, 10
t168, 32, 21
t168, 34, 8
t168, 34, 10
t168, 34, 11
t168, 34, 24
t168, 34, 25
t168, 34, 31
t168, 35, 13
t168, 35, 15
t168, 35, 36
t168, 36, 10
t168, 36, 33
t168, 37, 10
t168, 37, 11
t168, 37, 25
t168, 37, 36
t168, 39, 7
t168, 39, 8
t168, 39, 33
t169, 1, 18
t169, 1, 36
t169, 2, 4
t169, 2, 8
t169, 2, 15
t169, 3, 25
t169, 4, 15
t169, 4, 23
t169, 4, 25
t169, 4, 26
t169, 4, 31
t169, 6, 10
t169, 6, 35
t169, 6, 37
t169, 10, 17
t169, 10, 26
t169, 10, 37
t169, 12, 23
t169, 14, 7
t169, 17, 32
t169, 17, 36
t169, 18, 28
t169, 19, 5
t169, 19, 6
t169, 19, 24
t169, 19, 28
t169, 19, 29
t169, 19, 32
t169, 19, 35
t169, 19, 38
t169, 20, 19
t169, 20, 33
t169, 21, 2
t169, 21, 3
t169, 21, 7
t169, 21, 26
t169, 21, 40
t169, 23, 1
t169, 23, 11
t169, 23, 26
t169, 23, 34
t169, 24, 5
t169, 25, 2
t169, 25, 10
t169, 25, 16
t169, 25, 19
t169, 25, 32
t169, 25, 35
t169, 26, 5
t169, 26, 10
t169, 26, 12
t169, 27, 1
t169, 27, 8
t169, 27, 17
t169, 27, 19
t169, 27, 31
t169, 28, 31
t169, 29, 9
t169, 29, 10
t169, 32, 21
t169, 34, 8
t169, 34, 10
t169, 34, 11
t169, 34, 24
t169, 34, 25
t169, 34, 31
t169, 35, 13
t169, 35, 15
t169, 36, 10
t169, 37, 10
t169, 37, 11
t169, 37, 22
t169, 38, 15
t169, 39, 7
t169, 39, 8
t169, 39, 33
t169, 39, 36
t170, 1, 18
t170, 1, 30
t170, 1, 36
t170, 3, 25
t170, 4, 11
t170, 4, 15
t170, 4, 23
t170, 4, 25
t170, 4, 26
t170, 4, 32
t170, 6, 3
t170, 6, 12
t170, 6, 37
t170, 10, 17
t170, 10, 26
t170, 10, 34
t170, 10, 35
t170, 10, 37
t170, 11, 5
t170, 12, 8
t170, 12, 23
t170, 12, 32
t170, 12, 39
t170, 14, 7
t170, 16, 4
t170, 16, 13
t170, 17, 32
t170, 17, 36
t170, 18, 1
t170, 18, 32
t170, 19, 6
t170, 19, 20
t170, 19, 24
t170, 19, 29
t170, 19, 32
t170, 19, 35
t170, 19, 38
t170, 20, 19
t170, 20, 28
t170, 20, 33
t170, 21, 9
t170, 21, 13
t170, 21, 34
t170, 21, 36
t170, 21, 40
t170, 22, 33
t170, 23, 1
t170, 23, 11
t170, 23, 26
t170, 23, 34
t170, 25, 2
t170, 25, 10
t170, 25, 16
t170, 25, 30
t170, 25, 32
t170, 26, 10
t170, 26, 12
t170, 27, 1
t170, 27, 8
t170, 27, 11
t170, 27, 17
t170, 27, 19
t170, 27, 21
t170, 27, 31
t170, 27, 38
t170, 28, 31
t170, 29, 9
t170, 29, 18
t170, 31, 19
t170, 31, 34
t170, 34, 3
t170, 34, 10
t170, 34, 24
t170, 34, 25
t170, 34, 31
t170, 35, 15
t170, 36, 10
t170, 37, 4
t170, 37, 5
t170, 37, 10
t170, 37, 11
t170, 37, 17
t170, 37, 22
t170, 38, 15
t170, 39, 7
t170, 39, 36
t170, 39, 38
t171, 1, 16
t171, 1, 30
t171, 3, 11
t171, 3, 25
t171, 3, 30
t171, 3, 35
t171, 4, 5
t171, 4, 11
t171, 4, 23
t171, 4, 25
t171, 4, 26
t171, 4, 32
t171, 4, 34
t171, 5, 8
t171, 6, 3
t171, 6, 37
t171, 10, 17
t171, 10, 26
t171, 10, 28
t171, 10, 29
t171, 10, 34
t171, 10, 35
t171, 10, 37
t171, 11, 5
t171, 12, 7
t171, 12, 8
t171, 12, 11
t171, 12, 23
t171, 12, 32
t171, 12, 39
t171, 13, 34
t171, 15, 12
t171, 16, 4
t171, 16, 13
t171, 17, 32
t171, 18, 1
t171, 19, 6
t171, 19, 20
t171, 19, 24
t171, 19, 38
t171, 20, 19
t171, 20, 28
t171, 20, 33
t171, 21, 40
t171, 23, 1
t171, 23, 10
t171, 23, 11
t171, 23, 26
t171, 23, 34
t171, 25, 2
t171, 25, 10
t171, 25, 16
t171, 25, 32
t171, 26, 10
t171, 26, 12
t171, 27, 1
t171, 27, 8
t171, 27, 11
t171, 27, 19
t171, 27, 38
t171, 28, 6
t171, 28, 12
t171, 28, 31
t171, 29, 18
t171, 31, 19
t171, 31, 34
t171, 32, 16
t171, 34, 3
t171, 34, 24
t171, 34, 25
t171, 34, 31
t171, 35, 21
t171, 37, 4
t171, 37, 10
t171, 37, 17
t171, 37, 22
t171, 38, 15
t171, 39, 7
t171, 39, 36
t171, 39, 38
t172, 1, 8
t172, 1, 13
t172, 1, 16
t172, 1, 18
t172, 3, 8
t172, 3, 11
t172, 3, 25
t172, 3, 30
t172, 3, 35
t172, 4, 1
t172, 4, 5
t172, 4, 11
t172, 4, 23
t172, 4, 25
t172, 4, 26
t172, 4, 32
t172, 5, 8
t172, 6, 3
t172, 6, 37
t172, 7, 11
t172, 7, 13
t172, 10, 4
t172, 10, 17
t172, 10, 18
t172, 10, 26
t172, 10, 28
t172, 10, 29
t172, 10, 34
t172, 10, 37
t172, 12, 7
t172, 12, 8
t172, 12, 11
t172, 12, 23
t172, 12, 32
t172, 12, 39
t172, 13, 34
t172, 15, 12
t172, 16, 13
t172, 17, 3
t172, 17, 21
t172, 17, 33
t172, 18, 1
t172, 19, 6
t172, 19, 20
t172, 19, 24
t172, 19, 38
t172, 20, 19
t172, 20, 28
t172, 20, 33
t172, 21, 40
t172, 23, 1
t172, 23, 10
t172, 23, 11
t172, 23, 26
t172, 24, 30
t172, 25, 2
t172, 25, 10
t172, 25, 16
t172, 25, 32
t172, 26, 7
t172, 26, 10
t172, 27, 1
t172, 27, 8
t172, 27, 11
t172, 27, 38
t172, 28, 6
t172, 28, 12
t172, 28, 13
t172, 28, 31
t172, 28, 32
t172, 28, 37
t172, 29, 18
t172, 31, 19
t172, 32, 16
t172, 34, 24
t172, 34, 25
t172, 34, 31
t172, 37, 4
t172, 37, 17
t172, 38, 36
t172, 39, 7
t172, 39, 30
t172, 39, 36
t173, 1, 18
t173, 3, 5
t173, 3, 23
t173, 3, 25
t173, 4, 1
t173, 4, 11
t173, 4, 25
t173, 4, 32
t173, 7, 11
t173, 7, 13
t173, 7, 23
t173, 8, 1
t173, 10, 4
t173, 10, 17
t173, 10, 18
t173, 10, 28
t173, 10, 29
t173, 10, 34
t173, 10, 37
t173, 12, 7
t173, 12, 11
t173, 12, 23
t173, 12, 32
t173, 16, 13
t173, 17, 21
t173, 17, 26
t173, 17, 33
t173, 18, 1
t173, 19, 38
t173, 20, 11
t173, 20, 19
t173, 20, 33
t173, 23, 1
t173, 23, 10
t173, 23, 11
t173, 23, 26
t173, 24, 30
t173, 25, 2
t173, 25, 10
t173, 26, 7
t173, 26, 34
t173, 28, 6
t173, 28, 12
t173, 28, 13
t173, 28, 31
t173, 28, 32
t173, 28, 35
t173, 29, 18
t173, 30, 34
t173, 31, 19
t173, 32, 2
t173, 32, 16
t173, 34, 24
t173, 34, 25
t173, 35, 13
t173, 37, 2
t173, 38, 36
t173, 39, 30
t173, 39, 36
t174, 3, 1
t174, 3, 4
t174, 3, 5
t174, 3, 18
t174, 3, 23
t174, 3, 24
t174, 3, 25
t174, 3, 37
t174, 4, 1
t174, 4, 11
t174, 4, 32
t174, 5, 2
t174, 7, 13
t174, 7, 23
t174, 8, 1
t174, 9, 8
t174, 10, 4
t174, 10, 9
t174, 10, 17
t174, 10, 28
t174, 10, 29
t174, 10, 35
t174, 10, 37
t174, 12, 7
t174, 12, 32
t174, 12, 33
t174, 13, 3
t174, 17, 21
t174, 17, 26
t174, 17, 28
t174, 19, 38
t174, 20, 11
t174, 20, 23
t174, 23, 11
t174, 23, 13
t174, 24, 2
t174, 24, 30
t174, 25, 10
t174, 26, 4
t174, 28, 31
t174, 28, 35
t174, 28, 40
t174, 30, 2
t174, 32, 2
t174, 32, 16
t174, 32, 17
t174, 34, 2
t174, 34, 25
t174, 35, 13
t174, 37, 2
t174, 38, 29
t174, 38, 36
t174, 39, 4
t174, 39, 17
t174, 39, 25
t174, 39, 30
t174, 39, 40
t174, 40, 22
t175, 3, 9
t175, 3, 25
t175, 4, 32
t175, 6, 10
t175, 6, 34
t175, 7, 16
t175, 7, 23
t175, 9, 8
t175, 10, 4
t175, 10, 9
t175, 10, 29
t175, 10, 35
t175, 10, 37
t175, 13, 3
t175, 16, 25
t175, 16, 29
t175, 17, 21
t175, 17, 26
t175, 17, 28
t175, 19, 38
t175, 20, 11
t175, 20, 14
t175, 20, 23
t175, 22, 21
t175, 23, 13
t175, 24, 2
t175, 24, 14
t175, 24, 20
t175, 24, 30
t175, 30, 5
t175, 31, 12
t175, 32, 2
t175, 32, 5
t175, 32, 7
t175, 32, 16
t175, 32, 17
t175, 34, 9
t175, 36, 23
t175, 37, 2
t175, 37, 11
t175, 37, 34
t175, 38, 29
t175, 38, 36
t175, 39, 4
t175, 39, 10
t175, 39, 17
t175, 39, 19
t175, 39, 25
t175, 39, 30
t175, 39, 40
t175, 40, 4
t175, 40, 22
t176, 3, 9
t176, 3, 18
t176, 3, 35
t176, 4, 10
t176, 6, 3
