t,src,snk
t100, 34, 40
t100, 38, 40
t100, 39, 12
t100, 39, 26
t101, 2, 19
t101, 2, 25
t101, 2, 37
t101, 3, 5
t101, 3, 33
t101, 5, 1
t101, 10, 28
t101, 10, 36
t101, 11, 4
t101, 13, 14
t101, 18, 37
t101, 18, 38
t101, 23, 13
t101, 23, 14
t101, 28, 17
t101, 31, 8
t101, 31, 18
t101, 31, 25
t101, 32, 13
t101, 35, 25
t101, 38, 13
t101, 38, 29
t101, 39, 26
t101, 40, 14
t102, 1, 36
t102, 5, 14
t102, 10, 16
t102, 10, 39
t102, 13, 14
t102, 14, 5
t102, 15, 13
t102, 15, 18
t102, 17, 13
t102, 18, 38
t102, 22, 23
t102, 24, 32
t102, 25, 22
t102, 25, 36
t102, 27, 7
t102, 27, 13
t102, 27, 26
t102, 27, 39
t102, 28, 29
t102, 31, 13
t102, 31, 18
t102, 32, 13
t102, 32, 31
t102, 34, 2
t102, 34, 30
t102, 35, 25
t102, 36, 8
t102, 40, 10
t102, 40, 14
t103, 1, 9
t103, 1, 33
t103, 9, 13
t103, 10, 28
t103, 13, 14
t103, 15, 38
t103, 17, 29
t103, 18, 3
t103, 18, 38
t103, 22, 35
t103, 27, 7
t103, 28, 29
t103, 29, 30
t103, 31, 13
t103, 31, 18
t103, 33, 14
t103, 34, 18
t103, 36, 9
t103, 37, 14
t103, 40, 1
t103, 40, 10
t103, 40, 14
t104, 2, 20
t104, 7, 39
t104, 10, 28
t104, 10, 33
t104, 11, 13
t104, 13, 14
t104, 16, 39
t104, 17, 29
t104, 18, 3
t104, 18, 37
t104, 21, 40
t104, 24, 22
t104, 26, 5
t104, 27, 7
t104, 31, 18
t104, 31, 30
t104, 34, 8
t104, 34, 21
t104, 40, 14
t104, 40, 21
t105, 2, 8
t105, 2, 25
t105, 7, 13
t105, 7, 21
t105, 8, 29
t105, 9, 4
t105, 9, 13
t105, 10, 28
t105, 10, 33
t105, 13, 14
t105, 14, 3
t105, 14, 5
t105, 16, 13
t105, 16, 21
t105, 16, 39
t105, 17, 19
t105, 17, 29
t105, 21, 40
t105, 23, 7
t105, 24, 22
t105, 28, 16
t105, 31, 18
t105, 36, 2
t105, 40, 1
t105, 40, 14
t105, 40, 33
t106, 2, 25
t106, 5, 35
t106, 7, 15
t106, 8, 29
t106, 10, 33
t106, 11, 13
t106, 13, 14
t106, 15, 38
t106, 16, 31
t106, 20, 31
t106, 23, 7
t106, 24, 32
t106, 25, 38
t106, 26, 6
t106, 26, 35
t106, 29, 5
t106, 31, 18
t106, 36, 9
t106, 39, 37
t106, 40, 14
t106, 40, 20
t107, 3, 12
t107, 3, 13
t107, 3, 17
t107, 6, 1
t107, 12, 3
t107, 13, 14
t107, 14, 6
t107, 18, 37
t107, 20, 1
t107, 20, 35
t107, 29, 5
t107, 31, 18
t107, 32, 22
t107, 34, 16
t107, 36, 3
t107, 36, 4
t107, 39, 18
t107, 39, 37
t108, 2, 8
t108, 3, 9
t108, 4, 2
t108, 4, 8
t108, 4, 16
t108, 11, 1
t108, 12, 19
t108, 13, 14
t108, 14, 6
t108, 14, 8
t108, 15, 29
t108, 18, 37
t108, 19, 5
t108, 20, 34
t108, 22, 24
t108, 22, 31
t108, 23, 1
t108, 23, 25
t108, 24, 7
t108, 25, 15
t108, 26, 17
t108, 28, 10
t108, 28, 15
t108, 28, 31
t108, 31, 28
t108, 33, 37
t108, 36, 3
t108, 36, 4
t108, 36, 8
t108, 37, 15
t108, 38, 37
t109, 3, 13
t109, 6, 9
t109, 8, 18
t109, 12, 18
t109, 12, 40
t109, 13, 2
t109, 14, 6
t109, 17, 2
t109, 18, 37
t109, 20, 24
t109, 21, 17
t109, 22, 31
t109, 23, 40
t109, 25, 15
t109, 28, 3
t109, 28, 15
t109, 28, 31
t109, 28, 36
t109, 29, 9
t109, 31, 6
t109, 31, 18
t109, 32, 40
t109, 33, 10
t109, 33, 12
t109, 35, 15
t109, 37, 15
t110, 1, 11
t110, 4, 6
t110, 4, 15
t110, 4, 37
t110, 6, 9
t110, 12, 18
t110, 12, 40
t110, 15, 29
t110, 18, 33
t110, 18, 36
t110, 20, 16
t110, 20, 35
t110, 21, 17
t110, 23, 29
t110, 25, 22
t110, 26, 5
t110, 28, 31
t110, 29, 1
t110, 29, 37
t110, 31, 18
t110, 35, 15
t110, 35, 29
t110, 37, 15
t110, 38, 40
t110, 39, 12
t111, 4, 2
t111, 4, 11
t111, 4, 19
t111, 4, 40
t111, 6, 9
t111, 11, 36
t111, 12, 40
t111, 15, 29
t111, 16, 18
t111, 16, 32
t111, 18, 14
t111, 18, 27
t111, 18, 37
t111, 20, 14
t111, 20, 29
t111, 23, 29
t111, 23, 35
t111, 24, 31
t111, 27, 17
t111, 28, 36
t111, 29, 6
t111, 29, 15
t111, 29, 26
t111, 30, 14
t111, 39, 12
t111, 40, 27
t112, 1, 13
t112, 4, 15
t112, 9, 1
t112, 11, 36
t112, 12, 11
t112, 14, 40
t112, 15, 25
t112, 15, 38
t112, 16, 18
t112, 16, 32
t112, 18, 25
t112, 19, 1
t112, 20, 19
t112, 21, 17
t112, 22, 3
t112, 22, 6
t112, 22, 38
t112, 23, 35
t112, 23, 36
t112, 25, 15
t112, 27, 14
t112, 28, 3
t112, 29, 6
t112, 29, 15
t112, 29, 35
t112, 29, 37
t112, 34, 16
t112, 36, 35
t112, 38, 11
t113, 4, 6
t113, 7, 9
t113, 7, 37
t113, 9, 1
t113, 11, 1
t113, 11, 36
t113, 12, 40
t113, 15, 17
t113, 15, 38
t113, 16, 3
t113, 16, 18
t113, 16, 32
t113, 17, 9
t113, 20, 40
t113, 22, 40
t113, 23, 15
t113, 23, 36
t113, 24, 40
t113, 25, 15
t113, 26, 28
t113, 28, 8
t113, 29, 6
t113, 29, 35
t113, 29, 36
t113, 34, 16
t113, 40, 16
t114, 3, 4
t114, 6, 9
t114, 8, 27
t114, 9, 1
t114, 9, 35
t114, 10, 37
t114, 15, 17
t114, 16, 3
t114, 16, 15
t114, 20, 34
t114, 25, 15
t114, 26, 34
t114, 26, 35
t114, 28, 8
t114, 29, 1
t114, 29, 15
t114, 29, 36
t114, 34, 16
t114, 34, 30
t114, 40, 27
t115, 6, 9
t115, 8, 27
t115, 8, 34
t115, 9, 1
t115, 10, 29
t115, 16, 1
t115, 16, 21
t115, 16, 33
t115, 20, 34
t115, 23, 5
t115, 23, 15
t115, 25, 15
t115, 26, 28
t115, 29, 1
t115, 29, 13
t115, 29, 15
t115, 29, 35
t115, 32, 22
t115, 40, 27
t116, 6, 9
t116, 8, 17
t116, 8, 35
t116, 10, 2
t116, 14, 40
t116, 16, 3
t116, 23, 5
t116, 25, 15
t116, 27, 25
t116, 28, 8
t116, 29, 1
t116, 29, 15
t116, 31, 18
t116, 32, 22
t116, 33, 14
t116, 40, 27
t117, 6, 2
t117, 6, 9
t117, 6, 39
t117, 8, 17
t117, 10, 17
t117, 11, 14
t117, 14, 13
t117, 14, 40
t117, 15, 29
t117, 16, 3
t117, 16, 11
t117, 19, 9
t117, 25, 15
t117, 29, 1
t117, 29, 13
t117, 29, 15
t117, 32, 22
t117, 36, 4
t118, 3, 4
t118, 6, 9
t118, 6, 15
t118, 14, 13
t118, 14, 27
t118, 18, 6
t118, 23, 25
t118, 25, 2
t118, 30, 13
t118, 32, 22
t118, 35, 12
t118, 36, 9
t118, 37, 16
t119, 1, 9
t119, 3, 4
t119, 6, 9
t119, 7, 18
t119, 8, 37
t119, 11, 14
t119, 13, 37
t119, 14, 11
t119, 14, 13
t119, 21, 19
t119, 25, 15
t119, 27, 25
t119, 32, 12
t119, 36, 9
t120, 3, 33
t120, 6, 9
t120, 6, 13
t120, 8, 24
t120, 11, 14
t120, 13, 14
t120, 13, 28
t120, 13, 29
t120, 14, 25
t120, 14, 40
t120, 15, 17
t120, 17, 29
t120, 20, 19
t120, 21, 6
t120, 21, 19
t120, 28, 12
t120, 28, 29
t120, 29, 15
t120, 32, 12
t120, 34, 1
t120, 36, 7
t120, 36, 9
t120, 38, 23
t120, 40, 17
t121, 1, 36
t121, 2, 38
t121, 3, 33
t121, 6, 27
t121, 7, 23
t121, 8, 16
t121, 9, 21
t121, 10, 5
t121, 10, 17
t121, 10, 29
t121, 12, 30
t121, 13, 14
t121, 13, 25
t121, 15, 17
t121, 16, 3
t121, 17, 29
t121, 20, 19
t121, 21, 6
t121, 21, 19
t121, 22, 23
t121, 22, 25
t121, 24, 22
t121, 25, 1
t121, 28, 29
t121, 28, 38
t121, 29, 24
t121, 31, 30
t121, 33, 13
t121, 38, 23
t121, 38, 30
t121, 38, 40
t122, 2, 23
t122, 2, 30
t122, 2, 38
t122, 4, 23
t122, 5, 37
t122, 6, 9
t122, 7, 6
t122, 7, 40
t122, 9, 3
t122, 11, 14
t122, 12, 27
t122, 12, 33
t122, 13, 14
t122, 16, 24
t122, 20, 19
t122, 21, 6
t122, 21, 13
t122, 24, 22
t122, 28, 29
t122, 28, 38
t122, 33, 30
t122, 34, 3
t122, 37, 24
t122, 38, 30
t122, 40, 2
t123, 9, 3
t123, 9, 24
t123, 10, 21
t123, 11, 14
t123, 11, 15
t123, 12, 33
t123, 13, 14
t123, 14, 23
t123, 15, 17
t123, 16, 35
t123, 20, 19
t123, 21, 17
t123, 24, 22
t123, 29, 24
t123, 30, 23
t123, 33, 1
t123, 34, 3
t123, 36, 7
t123, 36, 16
t123, 37, 16
t123, 39, 2
t123, 39, 19
t124, 1, 19
t124, 7, 16
t124, 7, 29
t124, 7, 40
t124, 8, 19
t124, 9, 1
t124, 11, 14
t124, 11, 21
t124, 12, 33
t124, 13, 14
t124, 13, 20
t124, 15, 29
t124, 24, 22
t124, 29, 24
t124, 30, 13
t124, 37, 2
t124, 39, 20
t125, 1, 9
t125, 5, 30
t125, 5, 33
t125, 6, 9
t125, 9, 15
t125, 10, 24
t125, 12, 33
t125, 13, 14
t125, 13, 35
t125, 15, 17
t125, 19, 21
t125, 21, 6
t125, 21, 35
t125, 24, 22
t125, 25, 1
t125, 30, 13
t125, 32, 22
t125, 33, 1
t125, 33, 30
t125, 35, 2
t125, 37, 2
t125, 37, 16
t125, 40, 11
t125, 40, 14
t125, 40, 27
t125, 40, 37
t126, 1, 9
t126, 6, 9
t126, 6, 17
t126, 8, 19
t126, 9, 1
t126, 9, 3
t126, 12, 5
t126, 13, 7
t126, 13, 28
t126, 13, 31
t126, 19, 11
t126, 19, 17
t126, 20, 5
t126, 24, 19
t126, 24, 22
t126, 25, 1
t126, 25, 38
t126, 26, 11
t126, 29, 38
t126, 30, 13
t126, 35, 16
t126, 37, 2
t126, 37, 15
t126, 37, 16
t126, 39, 37
t127, 5, 8
t127, 8, 16
t127, 8, 19
t127, 8, 28
t127, 9, 25
t127, 11, 35
t127, 12, 5
t127, 13, 39
t127, 19, 10
t127, 19, 12
t127, 23, 33
t127, 25, 1
t127, 26, 11
t127, 30, 13
t127, 34, 24
t127, 36, 4
t127, 37, 12
t127, 37, 16
t127, 40, 14
t128, 5, 8
t128, 6, 25
t128, 7, 24
t128, 8, 19
t128, 9, 1
t128, 9, 25
t128, 13, 39
t128, 14, 40
t128, 18, 37
t128, 19, 2
t128, 19, 10
t128, 20, 35
t128, 21, 6
t128, 21, 25
t128, 21, 28
t128, 23, 34
t128, 24, 11
t128, 25, 1
t128, 26, 11
t128, 27, 13
t128, 27, 38
t128, 30, 13
t128, 30, 19
t128, 32, 33
t128, 34, 16
t128, 37, 16
t128, 37, 21
t128, 40, 14
t129, 8, 28
t129, 9, 3
t129, 11, 10
t129, 16, 24
t129, 18, 6
t129, 21, 5
t129, 26, 11
t129, 27, 13
t129, 34, 3
t129, 34, 8
t129, 34, 16
t129, 37, 16
t129, 39, 19
t130, 1, 8
t130, 3, 33
t130, 6, 25
t130, 7, 24
t130, 7, 28
t130, 8, 28
t130, 9, 25
t130, 11, 10
t130, 12, 5
t130, 12, 33
t130, 13, 6
t130, 16, 24
t130, 18, 19
t130, 21, 5
t130, 24, 22
t130, 25, 1
t130, 26, 11
t130, 27, 13
t130, 27, 35
t130, 30, 13
t130, 31, 28
t130, 34, 27
t130, 35, 4
t130, 36, 9
t130, 38, 28
t131, 1, 29
t131, 3, 40
t131, 7, 28
t131, 8, 28
t131, 11, 23
t131, 13, 31
t131, 13, 35
t131, 14, 9
t131, 18, 6
t131, 18, 14
t131, 18, 19
t131, 21, 6
t131, 21, 35
t131, 22, 23
t131, 22, 30
t131, 24, 22
t131, 25, 1
t131, 25, 12
t131, 26, 11
t131, 27, 13
t131, 28, 22
t131, 29, 24
t131, 30, 13
t131, 30, 19
t131, 34, 30
t131, 35, 4
t131, 36, 9
t131, 37, 16
t131, 38, 28
t132, 6, 25
t132, 8, 28
t132, 13, 31
t132, 14, 11
t132, 16, 36
t132, 16, 39
t132, 22, 4
t132, 22, 23
t132, 25, 6
t132, 28, 12
t132, 29, 25
t132, 30, 19
t132, 33, 28
t132, 36, 9
t132, 36, 30
t132, 37, 16
t132, 38, 28
t132, 40, 27
t133, 6, 25
t133, 8, 23
t133, 8, 24
t133, 9, 26
t133, 9, 38
t133, 11, 14
t133, 11, 35
t133, 14, 11
t133, 20, 28
t133, 21, 19
t133, 22, 23
t133, 25, 6
t133, 27, 6
t133, 30, 19
t133, 34, 6
t133, 36, 9
t133, 37, 16
t133, 38, 28
t133, 40, 9
t134, 6, 25
t134, 8, 28
t134, 9, 26
t134, 11, 2
t134, 11, 35
t134, 13, 39
t134, 15, 39
t134, 18, 31
t134, 19, 9
t134, 21, 5
t134, 22, 23
t134, 22, 30
t134, 26, 4
t134, 29, 37
t134, 34, 23
t134, 36, 33
t134, 38, 28
t135, 5, 6
t135, 6, 25
t135, 8, 27
t135, 8, 28
t135, 9, 8
t135, 11, 2
t135, 11, 35
t135, 14, 37
t135, 18, 15
t135, 18, 31
t135, 23, 2
t135, 24, 9
t135, 28, 22
t135, 29, 37
t135, 30, 19
t135, 34, 16
t135, 34, 19
t135, 34, 31
t135, 36, 33
t135, 37, 16
t135, 38, 37
t135, 40, 1
t135, 40, 15
t135, 40, 37
t136, 3, 15
t136, 3, 31
t136, 4, 35
t136, 5, 9
t136, 6, 25
t136, 9, 8
t136, 9, 25
t136, 11, 2
t136, 11, 14
t136, 11, 25
t136, 11, 35
t136, 12, 5
t136, 16, 3
t136, 18, 15
t136, 18, 38
t136, 18, 40
t136, 19, 9
t136, 22, 30
t136, 23, 2
t136, 28, 22
t136, 28, 35
t136, 29, 17
t136, 30, 37
t136, 32, 5
t136, 33, 1
t136, 35, 4
t136, 36, 13
t136, 38, 33
t136, 39, 14
t136, 39, 21
t137, 2, 9
t137, 6, 25
t137, 9, 27
t137, 10, 16
t137, 11, 14
t137, 11, 25
t137, 12, 26
t137, 12, 33
t137, 13, 26
t137, 14, 5
t137, 18, 6
t137, 18, 15
t137, 18, 38
t137, 19, 9
t137, 23, 2
t137, 28, 22
t137, 30, 13
t137, 31, 28
t137, 32, 5
t137, 35, 4
t137, 35, 12
t137, 35, 37
t137, 39, 14
t137, 39, 21
t138, 4, 15
t138, 6, 25
t138, 9, 1
t138, 10, 28
t138, 11, 35
t138, 11, 39
t138, 12, 5
t138, 12, 33
t138, 14, 16
t138, 16, 18
t138, 21, 6
t138, 24, 11
t138, 28, 12
t138, 28, 19
t138, 29, 24
t138, 31, 28
t138, 35, 2
t138, 35, 4
t138, 35, 26
t138, 36, 9
t138, 37, 34
t138, 38, 19
t138, 39, 23
t139, 4, 15
t139, 4, 22
t139, 5, 6
t139, 5, 9
t139, 5, 14
t139, 5, 34
t139, 7, 37
t139, 8, 28
t139, 9, 1
t139, 10, 28
t139, 11, 21
t139, 19, 28
t139, 21, 6
t139, 21, 13
t139, 28, 12
t139, 31, 10
t139, 34, 26
t139, 35, 2
t139, 35, 18
t139, 36, 9
t139, 37, 34
t139, 39, 14
t139, 40, 37
t140, 5, 6
t140, 5, 14
t140, 5, 34
t140, 7, 40
t140, 10, 26
t140, 10, 34
t140, 11, 14
t140, 12, 20
t140, 15, 39
t140, 19, 28
t140, 20, 26
t140, 25, 6
t140, 33, 3
t140, 33, 4
t140, 33, 16
t140, 33, 26
t140, 33, 28
t140, 35, 2
t140, 35, 16
t141, 1, 19
t141, 4, 35
t141, 10, 26
t141, 14, 5
t141, 15, 5
t141, 17, 18
t141, 17, 29
t141, 18, 5
t141, 23, 2
t141, 23, 15
t141, 24, 11
t141, 24, 26
t141, 25, 6
t141, 27, 15
t141, 33, 11
t141, 37, 5
t141, 37, 16
t141, 39, 34
t141, 40, 21
t141, 40, 30
t142, 4, 34
t142, 8, 28
t142, 10, 26
t142, 12, 35
t142, 14, 5
t142, 14, 27
t142, 16, 23
t142, 18, 14
t142, 22, 23
t142, 23, 9
t142, 23, 15
t142, 26, 21
t142, 32, 28
t142, 33, 3
t142, 33, 14
t142, 33, 21
t142, 34, 21
t142, 34, 26
t142, 35, 16
t142, 35, 18
t142, 40, 30
t143, 1, 22
t143, 4, 22
t143, 5, 6
t143, 6, 25
t143, 10, 15
t143, 10, 26
t143, 10, 38
t143, 11, 35
t143, 14, 35
t143, 15, 28
t143, 16, 21
t143, 19, 9
t143, 20, 13
t143, 22, 30
t143, 23, 9
t143, 23, 15
t143, 27, 28
t143, 33, 4
t143, 34, 8
t143, 34, 26
t143, 35, 6
t143, 36, 21
t143, 37, 16
t143, 40, 21
t144, 6, 25
t144, 9, 25
t144, 11, 35
t144, 11, 36
t144, 15, 28
t144, 16, 6
t144, 16, 21
t144, 19, 11
t144, 19, 21
t144, 23, 9
t144, 24, 8
t144, 26, 11
t144, 30, 1
t144, 33, 5
t144, 33, 21
t144, 34, 26
t144, 36, 27
t144, 36, 30
t144, 39, 34
t145, 6, 25
t145, 8, 28
t145, 11, 13
t145, 11, 35
t145, 16, 21
t145, 22, 23
t145, 23, 9
t145, 26, 11
t145, 28, 17
t145, 30, 13
t145, 34, 26
t145, 34, 28
t145, 39, 5
t145, 39, 34
t145, 39, 38
t145, 40, 9
t145, 40, 36
t145, 40, 37
t146, 1, 9
t146, 1, 19
t146, 6, 25
t146, 12, 19
t146, 20, 5
t146, 21, 28
t146, 25, 15
t146, 28, 17
t146, 28, 22
t146, 30, 27
t146, 34, 13
t146, 34, 26
t146, 39, 34
t147, 1, 32
t147, 5, 9
t147, 6, 3
t147, 9, 1
t147, 9, 8
t147, 11, 23
t147, 14, 40
t147, 15, 5
t147, 16, 24
t147, 17, 5
t147, 18, 29
t147, 18, 31
t147, 21, 6
t147, 21, 8
t147, 22, 23
t147, 26, 10
t147, 28, 5
t147, 28, 22
t147, 29, 6
t147, 30, 27
t147, 34, 26
t147, 36, 39
t147, 39, 13
t147, 39, 15
t148, 8, 28
t148, 9, 8
t148, 13, 2
t148, 13, 38
t148, 15, 5
t148, 18, 8
t148, 21, 6
t148, 21, 8
t148, 22, 23
t148, 22, 35
t148, 23, 2
t148, 23, 7
t148, 23, 15
t148, 23, 33
t148, 25, 15
t148, 26, 27
t148, 26, 29
t148, 28, 22
t148, 29, 6
t148, 29, 28
t148, 34, 13
t148, 34, 26
t148, 36, 20
t148, 39, 13
t148, 39, 21
t148, 39, 34
t149, 4, 27
t149, 6, 10
t149, 8, 28
t149, 9, 1
t149, 9, 3
t149, 9, 8
t149, 13, 38
t149, 17, 38
t149, 20, 10
t149, 21, 8
t149, 22, 30
t149, 23, 26
t149, 25, 17
t149, 26, 23
t149, 26, 29
t149, 29, 6
t149, 32, 6
t149, 32, 20
t149, 33, 10
t149, 33, 11
t149, 33, 16
t149, 34, 26
t149, 36, 4
t149, 36, 20
t149, 37, 4
t150, 1, 38
t150, 2, 33
t150, 5, 30
t150, 6, 10
t150, 7, 34
t150, 8, 28
t150, 9, 8
t150, 13, 21
t150, 17, 38
t150, 19, 15
t150, 22, 17
t150, 22, 23
t150, 23, 2
t150, 23, 26
t150, 26, 29
t150, 28, 5
t150, 28, 27
t150, 32, 6
t150, 37, 4
t150, 39, 34
t150, 40, 16
t150, 40, 30
t151, 2, 33
t151, 4, 27
t151, 5, 30
t151, 6, 10
t151, 7, 34
t151, 8, 26
t151, 8, 28
t151, 9, 21
t151, 11, 16
t151, 14, 35
t151, 15, 7
t151, 17, 38
t151, 18, 10
t151, 23, 2
t151, 23, 16
t151, 23, 26
t151, 23, 27
t151, 23, 38
t151, 34, 10
t151, 34, 27
t151, 37, 33
t151, 39, 34
t152, 1, 16
t152, 3, 39
t152, 4, 27
t152, 5, 30
t152, 6, 10
t152, 6, 19
t152, 9, 21
t152, 17, 38
t152, 18, 6
t152, 19, 15
t152, 19, 35
t152, 21, 28
t152, 23, 16
t152, 23, 21
t152, 23, 29
t152, 23, 38
t152, 26, 11
t152, 26, 23
t152, 27, 4
t152, 32, 6
t152, 34, 26
t152, 34, 39
t152, 36, 13
t152, 39, 34
t153, 2, 3
t153, 2, 33
t153, 2, 39
t153, 4, 27
t153, 9, 21
t153, 11, 16
t153, 19, 28
t153, 19, 35
t153, 21, 35
t153, 22, 30
t153, 23, 38
t153, 34, 26
t153, 39, 34
t154, 2, 3
t154, 3, 7
t154, 4, 27
t154, 7, 20
t154, 8, 28
t154, 15, 5
t154, 15, 30
t154, 16, 20
t154, 21, 35
t154, 22, 14
t154, 27, 4
t154, 27, 18
t154, 30, 12
t154, 30, 27
t154, 35, 12
t154, 38, 6
t154, 39, 34
t155, 5, 30
t155, 6, 25
t155, 8, 28
t155, 9, 15
t155, 15, 5
t155, 16, 8
t155, 19, 22
t155, 21, 35
t155, 22, 5
t155, 25, 1
t155, 29, 27
t155, 29, 31
t155, 32, 28
t155, 34, 21
t155, 35, 12
t155, 36, 22
t156, 4, 27
t156, 8, 28
t156, 8, 38
t156, 9, 6
t156, 9, 13
t156, 12, 35
t156, 15, 28
t156, 15, 40
t156, 17, 5
t156, 19, 17
t156, 22, 3
t156, 23, 24
t156, 29, 31
t156, 34, 21
t156, 36, 12
t156, 39, 31
t156, 39, 34
t157, 1, 34
t157, 4, 27
t157, 5, 1
t157, 8, 28
t157, 9, 21
t157, 11, 12
t157, 12, 35
t157, 15, 28
t157, 15, 34
t157, 22, 17
t157, 22, 24
t157, 22, 27
t157, 22, 28
t157, 22, 38
t157, 23, 24
t157, 26, 23
t157, 29, 31
t157, 34, 14
t157, 36, 12
t157, 37, 38
t157, 40, 30
t158, 1, 12
t158, 1, 34
t158, 2, 10
t158, 6, 8
t158, 6, 25
t158, 6, 34
t158, 7, 30
t158, 9, 8
t158, 9, 21
t158, 9, 31
t158, 12, 21
t158, 12, 35
t158, 13, 21
t158, 18, 6
t158, 22, 27
t158, 23, 2
t158, 23, 24
t158, 24, 20
t158, 29, 32
t158, 30, 27
t158, 34, 26
t158, 36, 27
t158, 36, 28
t158, 36, 34
t158, 37, 38
t159, 3, 32
t159, 5, 39
t159, 8, 26
t159, 12, 3
t159, 12, 14
t159, 12, 28
t159, 17, 25
t159, 17, 39
t159, 19, 37
t159, 20, 1
t159, 22, 27
t159, 23, 2
t159, 27, 4
t159, 30, 27
t159, 31, 1
t159, 31, 10
t159, 32, 16
t159, 33, 6
t159, 34, 26
t159, 36, 21
t159, 36, 29
t159, 37, 38
t159, 39, 37
t160, 1, 12
t160, 1, 16
t160, 4, 11
t160, 5, 9
t160, 5, 39
t160, 11, 8
t160, 11, 16
t160, 13, 38
t160, 14, 24
t160, 18, 6
t160, 20, 37
t160, 23, 2
t160, 24, 11
t160, 26, 14
t160, 28, 22
t160, 28, 27
t160, 30, 27
t160, 31, 1
t160, 31, 10
t160, 32, 20
t160, 36, 27
t160, 36, 28
t160, 37, 38
t160, 39, 37
t161, 2, 8
t161, 4, 15
t161, 5, 9
t161, 5, 39
t161, 6, 31
t161, 8, 38
t161, 11, 14
t161, 11, 15
t161, 11, 16
t161, 17, 38
t161, 18, 3
t161, 18, 6
t161, 18, 15
t161, 19, 15
t161, 19, 37
t161, 22, 24
t161, 23, 39
t161, 24, 20
t161, 26, 14
t161, 28, 22
t161, 29, 27
t161, 30, 10
t161, 30, 27
t161, 30, 35
t161, 31, 33
t161, 33, 1
t161, 36, 12
t161, 36, 28
t161, 36, 38
t161, 37, 38
t162, 2, 8
t162, 6, 31
t162, 10, 11
t162, 11, 16
t162, 12, 35
t162, 12, 39
t162, 14, 7
t162, 17, 11
t162, 17, 38
t162, 19, 14
t162, 19, 31
t162, 21, 8
t162, 24, 20
t162, 31, 6
t162, 31, 10
t162, 31, 16
t162, 31, 39
t162, 33, 1
t162, 34, 39
t162, 36, 12
t162, 37, 38
t162, 38, 6
t163, 2, 8
t163, 6, 31
t163, 9, 8
t163, 14, 7
t163, 17, 23
t163, 24, 20
t163, 25, 12
t163, 28, 27
t163, 31, 7
t163, 31, 10
t163, 31, 16
t163, 33, 1
t163, 36, 5
t163, 37, 38
t163, 38, 6
t163, 38, 9
t163, 38, 25
t163, 40, 18
t164, 3, 25
t164, 6, 31
t164, 9, 8
t164, 10, 36
t164, 11, 10
t164, 12, 25
t164, 14, 7
t164, 14, 24
t164, 14, 35
t164, 15, 6
t164, 15, 25
t164, 16, 29
t164, 24, 6
t164, 24, 20
t164, 24, 35
t164, 25, 12
t164, 25, 13
t164, 28, 25
t164, 31, 11
t164, 31, 16
t164, 33, 1
t164, 36, 15
t164, 36, 35
t164, 36, 38
t164, 37, 38
t164, 38, 6
t164, 40, 33
t165, 2, 35
t165, 2, 37
t165, 2, 39
t165, 3, 31
t165, 3, 34
t165, 3, 37
t165, 9, 21
t165, 9, 39
t165, 14, 35
t165, 15, 1
t165, 17, 12
t165, 18, 31
t165, 20, 39
t165, 23, 35
t165, 24, 40
t165, 28, 8
t165, 28, 13
t165, 28, 25
t165, 28, 39
t165, 30, 22
t165, 31, 11
t165, 31, 16
t165, 33, 25
t165, 35, 27
t165, 40, 33
t166, 3, 19
t166, 5, 21
t166, 10, 21
t166, 11, 16
t166, 12, 35
t166, 13, 24
t166, 15, 39
t166, 16, 8
t166, 20, 39
t166, 24, 20
t166, 24, 37
t166, 25, 12
t166, 26, 4
t166, 27, 15
t166, 28, 3
t166, 28, 22
t166, 29, 6
t166, 29, 9
t166, 29, 20
t166, 30, 22
t166, 33, 4
t166, 33, 25
t166, 35, 27
t166, 36, 12
t166, 37, 35
t166, 39, 37
t167, 1, 18
t167, 10, 21
t167, 15, 8
t167, 16, 24
t167, 16, 29
t167, 18, 6
t167, 20, 39
t167, 21, 18
t167, 23, 13
t167, 23, 24
t167, 24, 11
t167, 24, 37
t167, 27, 15
t167, 28, 22
t167, 29, 20
t167, 29, 27
t167, 35, 38
t167, 37, 21
t167, 40, 33
t168, 1, 18
t168, 6, 1
t168, 6, 21
t168, 6, 31
t168, 10, 21
t168, 11, 16
t168, 13, 24
t168, 15, 8
t168, 15, 39
t168, 15, 40
t168, 18, 31
t168, 19, 32
t168, 20, 39
t168, 23, 13
t168, 23, 24
t168, 27, 13
t168, 27, 22
t168, 30, 29
t168, 31, 20
t168, 33, 1
t168, 33, 14
t168, 33, 26
t168, 35, 17
t168, 35, 27
t168, 36, 38
t168, 37, 14
t168, 37, 35
t168, 38, 6
t168, 39, 17
t168, 39, 37
t168, 40, 9
t169, 6, 1
t169, 6, 10
t169, 6, 21
t169, 6, 31
t169, 10, 21
t169, 11, 16
t169, 13, 4
t169, 14, 27
t169, 15, 40
t169, 18, 31
t169, 20, 39
t169, 21, 28
t169, 21, 35
t169, 25, 12
t169, 27, 15
t169, 30, 29
t169, 33, 1
t169, 35, 17
t169, 35, 27
t169, 37, 18
t169, 37, 19
t169, 38, 6
t169, 39, 17
t170, 1, 18
t170, 4, 8
t170, 4, 16
t170, 4, 31
t170, 5, 30
t170, 6, 10
t170, 6, 31
t170, 7, 34
t170, 10, 33
t170, 13, 24
t170, 15, 5
